,0,1,2,3,4
636,0.03,0.03,0.03,0.03,0.01
637,0.03,0.01,0.01,0.03,0.01
638,0.03,0.03,0.01,0.05,0.01
639,0.01,0.01,0.03,0.03,0.01
640,0.01,0.01,0.03,0.01,0.03
641,0.05,0.01,0.03,0.01,0.01
642,0.03,0.03,0.03,0.03,0.03
643,0.05,0.03,0.05,0.03,0.03
644,0.01,0.03,0.03,0.01,0.03
645,0.01,0.07,0.01,0.01,0.01
646,0.03,0.07,0.01,0.01,0.01
647,0.01,0.03,0.01,0.01,0.01
648,0.01,0.01,0.03,0.01,0.01
649,0.03,0.01,0.03,0.03,0.01
650,0.01,0.03,0.03,0.03,0.01
651,0.03,0.01,0.01,0.05,0.03
652,0.01,0.01,0.03,0.01,0.01
653,0.03,0.03,0.01,0.01,0.03
654,0.01,0.03,0.01,0.01,0.03
655,0.03,0.01,0.03,0.03,0.03
656,0.03,0.03,0.01,0.01,0.01
657,0.03,0.01,0.05,0.01,0.03
658,0.03,0.01,0.01,0.03,0.03
659,0.03,0.01,0.01,0.01,0.03
660,0.01,0.03,0.01,0.03,0.01
661,0.05,0.03,0.03,0.05,0.03
662,0.01,0.07,0.03,0.03,0.01
663,0.03,0.03,0.01,0.03,0.03
664,0.03,0.01,0.03,0.03,0.03
665,0.01,0.01,0.03,0.03,0.01
666,0.03,0.03,0.01,0.01,0.03
667,0.01,0.01,0.01,0.01,0.01
668,0.03,0.01,0.01,0.01,0.03
669,0.03,0.01,0.05,0.03,0.01
670,0.01,0.03,0.03,0.01,0.01
671,0.03,0.03,0.01,0.01,0.03
672,0.01,0.03,0.01,0.03,0.03
673,0.01,0.03,0.01,0.01,0.03
674,0.03,0.03,0.03,0.05,0.03
675,0.01,0.05,0.01,0.01,0.01
676,0.01,0.01,0.01,0.03,0.03
677,0.01,0.01,0.03,0.01,0.01
678,0.01,0.03,0.03,0.01,0.01
679,0.01,0.01,0.05,0.01,0.01
680,0.01,0.03,0.03,0.03,0.01
681,0.01,0.03,0.03,0.01,0.01
682,0.03,0.01,0.01,0.03,0.01
683,0.03,0.03,0.03,0.01,0.01
684,0.03,0.01,0.03,0.01,0.01
685,0.03,0.01,0.01,0.01,0.03
686,0.01,0.03,0.03,0.01,0.01
687,0.05,0.01,0.01,0.03,0.03
688,0.01,0.01,0.01,0.03,0.01
689,0.01,0.01,0.01,0.01,0.05
690,0.03,0.01,0.03,0.03,0.01
691,0.03,0.01,0.03,0.01,0.01
692,0.05,0.01,0.01,0.01,0.01
693,0.01,0.01,0.01,0.01,0.03
694,0.01,0.01,0.01,0.01,0.05
695,0.01,0.03,0.05,0.01,0.03
696,0.03,0.03,0.01,0.01,0.03
697,0.03,0.05,0.01,0.01,0.01
698,0.03,0.05,0.01,0.01,0.03
699,0.03,0.01,0.01,0.03,0.01
700,0.03,0.01,0.01,0.01,0.03
701,0.01,0.01,0.01,0.05,0.01
702,0.03,0.03,0.03,0.03,0.03
703,0.05,0.03,0.01,0.01,0.03
704,0.01,0.03,0.05,0.03,0.03
705,0.03,0.05,0.05,0.03,0.03
706,0.01,0.01,0.03,0.03,0.03
707,0.01,0.01,0.01,0.03,0.03
708,0.01,0.01,0.01,0.03,0.01
709,0.01,0.01,0.01,0.01,0.03
710,0.03,0.05,0.03,0.03,0.01
711,0.03,0.03,0.03,0.01,0.03
712,0.01,0.01,0.03,0.01,0.03
713,0.01,0.03,0.01,0.01,0.01
714,0.01,0.01,0.03,0.03,0.01
715,0.03,0.01,0.05,0.03,0.01
716,0.03,0.03,0.01,0.01,0.01
717,0.03,0.01,0.01,0.03,0.03
718,0.01,0.03,0.05,0.03,0.01
719,0.03,0.03,0.03,0.03,0.03
720,0.03,0.01,0.01,0.01,0.03
721,0.03,0.01,0.03,0.03,0.03
722,0.01,0.05,0.03,0.01,0.03
723,0.01,0.03,0.03,0.05,0.05
724,0.01,0.01,0.01,0.07,0.01
725,0.03,0.01,0.03,0.03,0.03
726,0.03,0.01,0.03,0.01,0.01
727,0.01,0.05,0.03,0.01,0.01
728,0.05,0.01,0.03,0.01,0.01
729,0.05,0.01,0.01,0.03,0.05
730,0.03,0.03,0.01,0.01,0.03
731,0.01,0.03,0.01,0.01,0.01
732,0.03,0.03,0.07,0.03,0.03
733,0.05,0.03,0.03,0.03,0.05
734,0.03,0.05,0.05,0.03,0.05
735,0.03,0.03,0.03,0.05,0.01
736,0.05,0.01,0.01,0.01,0.05
737,0.01,0.01,0.01,0.03,0.01
738,0.03,0.01,0.01,0.03,0.01
739,0.01,0.01,0.03,0.03,0.01
740,0.03,0.01,0.01,0.03,0.03
741,0.03,0.05,0.01,0.03,0.05
742,0.03,0.05,0.03,0.01,0.03
743,0.03,0.03,0.03,0.01,0.05
744,0.05,0.01,0.03,0.03,0.05
745,0.05,0.01,0.03,0.01,0.03
746,0.01,0.05,0.03,0.05,0.03
747,0.01,0.01,0.03,0.03,0.01
748,0.01,0.03,0.05,0.01,0.01
749,0.01,0.01,0.03,0.03,0.01
750,0.01,0.03,0.01,0.05,0.01
751,0.01,0.03,0.03,0.01,0.01
752,0.01,0.05,0.03,0.03,0.03
753,0.01,0.01,0.01,0.03,0.03
754,0.05,0.01,0.01,0.05,0.01
755,0.03,0.01,0.05,0.03,0.03
756,0.03,0.01,0.03,0.03,0.03
757,0.05,0.01,0.03,0.05,0.01
758,0.01,0.01,0.01,0.05,0.01
759,0.01,0.03,0.05,0.01,0.03
760,0.01,0.03,0.01,0.01,0.03
761,0.01,0.05,0.05,0.01,0.05
762,0.01,0.01,0.01,0.01,0.01
763,0.01,0.01,0.03,0.01,0.03
764,0.03,0.01,0.05,0.01,0.03
765,0.07,0.01,0.03,0.01,0.03
766,0.01,0.01,0.05,0.03,0.03
767,0.03,0.03,0.01,0.01,0.01
768,0.03,0.05,0.03,0.03,0.03
769,0.01,0.01,0.01,0.05,0.05
770,0.01,0.03,0.01,0.05,0.01
771,0.05,0.03,0.01,0.01,0.01
772,0.03,0.05,0.01,0.01,0.03
773,0.03,0.01,0.01,0.01,0.03
774,0.01,0.03,0.01,0.05,0.03
775,0.07,0.03,0.03,0.01,0.03
776,0.03,0.01,0.03,0.01,0.01
777,0.03,0.05,0.05,0.01,0.03
778,0.05,0.03,0.01,0.03,0.03
779,0.03,0.03,0.01,0.07,0.01
780,0.01,0.03,0.01,0.03,0.01
781,0.01,0.03,0.01,0.03,0.01
782,0.01,0.01,0.03,0.03,0.03
783,0.01,0.03,0.01,0.03,0.03
784,0.03,0.03,0.01,0.05,0.03
785,0.03,0.05,0.05,0.01,0.01
786,0.01,0.05,0.01,0.03,0.03
787,0.03,0.03,0.03,0.03,0.01
788,0.01,0.03,0.03,0.03,0.03
789,0.03,0.03,0.05,0.03,0.05
790,0.01,0.01,0.03,0.01,0.03
791,0.01,0.01,0.03,0.01,0.03
792,0.05,0.03,0.01,0.01,0.05
793,0.01,0.03,0.01,0.03,0.01
794,0.03,0.03,0.03,0.03,0.03
795,0.01,0.01,0.03,0.01,0.05
796,0.03,0.01,0.07,0.01,0.03
797,0.03,0.03,0.01,0.01,0.03
798,0.05,0.03,0.01,0.03,0.01
799,0.01,0.03,0.03,0.01,0.01
800,0.03,0.01,0.03,0.05,0.01
801,0.03,0.01,0.05,0.03,0.01
802,0.03,0.01,0.03,0.01,0.03
803,0.03,0.03,0.03,0.05,0.01
804,0.01,0.01,0.01,0.01,0.01
805,0.01,0.01,0.01,0.03,0.01
806,0.03,0.03,0.03,0.05,0.03
807,0.01,0.05,0.03,0.03,0.03
808,0.01,0.01,0.03,0.01,0.01
809,0.01,0.05,0.01,0.03,0.03
810,0.03,0.03,0.01,0.01,0.01
811,0.01,0.01,0.03,0.01,0.01
812,0.03,0.01,0.01,0.03,0.03
813,0.03,0.01,0.01,0.03,0.01
814,0.01,0.01,0.03,0.01,0.03
815,0.01,0.01,0.03,0.01,0.03
816,0.01,0.03,0.03,0.01,0.01
817,0.03,0.01,0.03,0.03,0.01
818,0.01,0.01,0.03,0.01,0.03
819,0.03,0.03,0.01,0.01,0.01
820,0.03,0.01,0.05,0.01,0.05
821,0.03,0.01,0.03,0.01,0.01
822,0.01,0.01,0.01,0.01,0.03
823,0.03,0.01,0.05,0.01,0.05
824,0.01,0.01,0.03,0.03,0.03
825,0.01,0.01,0.01,0.01,0.01
826,0.01,0.03,0.03,0.03,0.03
827,0.01,0.03,0.03,0.01,0.01
828,0.01,0.03,0.03,0.01,0.01
829,0.01,0.03,0.03,0.01,0.01
830,0.03,0.01,0.01,0.01,0.01
831,0.03,0.03,0.01,0.01,0.03
832,0.03,0.05,0.01,0.01,0.01
833,0.01,0.03,0.03,0.01,0.01
834,0.01,0.01,0.03,0.01,0.03
835,0.01,0.03,0.03,0.05,
836,0.05,0.03,0.01,0.03,0.01
837,0.01,0.01,0.03,0.03,0.01
838,0.03,0.01,0.01,0.03,0.03
839,0.03,0.01,0.01,0.03,0.01
840,0.01,0.03,0.01,0.03,0.01
841,0.05,0.03,0.01,0.03,0.01
842,,0.03,0.01,0.03,0.03
843,0.05,0.01,0.03,0.01,0.03
844,0.03,0.01,0.01,0.01,0.01
845,0.01,0.03,0.01,0.01,0.01
846,0.03,0.03,0.03,0.01,0.03
847,0.01,0.01,0.03,0.01,0.01
848,0.01,0.01,0.03,0.05,0.03
849,0.01,0.01,0.01,0.01,0.03
850,0.03,0.03,0.05,0.01,0.03
851,0.03,0.03,0.03,0.01,0.03
852,0.05,0.01,0.01,0.01,0.03
853,0.03,0.03,0.03,0.01,0.03
854,0.01,0.03,0.01,0.05,0.01
855,0.03,0.01,0.03,0.07,0.01
856,0.03,0.03,0.01,0.01,0.01
857,0.03,0.03,0.01,0.01,0.01
858,0.05,0.05,0.01,0.03,0.01
859,0.03,0.05,0.01,0.01,0.03
860,0.01,0.03,0.03,0.01,0.03
861,0.01,0.01,0.03,0.01,0.03
862,0.01,0.01,0.03,0.05,0.05
863,0.03,0.03,0.03,0.01,0.05
864,0.01,0.01,0.01,0.01,0.05
865,0.03,0.01,0.03,0.03,0.01
866,0.03,0.03,0.01,0.03,0.01
867,0.03,0.03,0.01,0.03,0.01
868,0.03,0.01,0.03,0.03,0.03
869,0.05,0.03,0.03,0.03,0.01
870,0.05,0.01,0.01,0.03,0.03
871,0.05,0.03,0.01,0.01,0.03
872,0.01,0.03,0.01,0.01,0.03
873,0.01,0.01,0.03,0.03,0.01
874,0.01,0.01,0.01,0.01,0.03
875,0.03,0.03,0.01,0.03,0.01
876,0.03,0.01,0.05,0.01,0.03
877,0.03,0.01,0.07,0.01,0.01
878,0.03,0.03,0.01,0.03,0.01
879,0.03,0.01,0.03,0.03,0.03
880,0.03,0.03,0.01,0.03,0.01
881,0.03,0.01,0.01,0.03,0.01
882,0.01,0.01,0.03,0.01,0.03
883,0.01,0.01,0.01,0.01,0.01
884,0.01,0.01,0.03,0.05,0.01
885,0.03,0.03,0.05,0.05,0.01
886,0.05,0.01,0.01,0.05,0.01
887,0.01,0.03,0.03,0.01,0.03
888,0.01,0.03,0.01,0.01,0.01
889,0.05,0.03,0.01,0.01,0.03
890,0.01,0.01,0.03,0.01,0.01
891,0.03,0.01,0.01,0.01,0.01
892,0.01,0.01,0.03,0.01,0.03
893,0.03,0.01,0.01,0.03,0.01
894,0.03,0.03,0.03,0.01,0.03
895,0.03,0.01,0.01,0.03,0.03
896,0.01,0.03,0.01,0.03,0.01
897,0.01,0.03,0.03,0.03,0.01
898,0.01,0.03,0.03,0.03,0.01
899,0.01,0.03,0.05,0.03,0.01
900,0.03,0.01,0.05,0.05,0.03
901,0.01,0.03,0.05,0.01,0.01
902,0.01,0.03,0.01,0.03,0.01
903,0.01,0.03,0.01,0.01,0.03
904,0.03,0.03,0.01,0.01,0.01
905,0.03,0.01,0.01,0.03,0.01
906,0.05,0.03,0.03,0.03,0.01
907,0.01,0.01,0.01,0.01,0.01
908,0.01,0.03,0.03,0.01,0.01
909,0.03,0.01,0.03,0.03,0.03
910,0.01,0.01,0.03,0.01,0.03
911,0.01,0.05,0.03,0.01,0.01
912,0.07,0.03,0.05,0.03,0.03
913,0.03,0.03,0.01,0.01,0.05
914,0.01,0.01,0.01,0.03,0.03
915,0.01,0.01,0.03,0.01,0.01
916,0.03,0.01,0.03,0.05,0.01
917,0.03,0.01,0.01,0.03,0.03
918,0.01,0.03,0.03,0.03,0.03
919,0.03,0.01,0.03,0.03,0.03
920,0.03,0.05,0.03,0.05,0.05
921,0.05,0.01,0.01,0.05,0.01
922,0.05,0.01,0.01,0.03,0.05
923,0.01,0.03,0.01,0.03,0.05
924,0.01,0.01,0.03,0.03,0.01
925,0.05,0.01,0.01,0.03,0.01
926,0.03,0.03,0.05,0.03,0.03
927,0.01,0.01,0.03,0.01,0.03
928,0.03,0.01,0.01,0.03,0.03
929,0.03,0.01,0.01,0.03,0.01
930,0.03,0.01,0.03,0.01,0.01
931,0.01,0.03,0.01,0.03,0.01
932,0.03,0.01,0.03,0.03,0.01
933,0.03,0.03,0.01,0.01,0.03
934,0.01,0.03,0.03,0.03,0.05
935,0.01,0.01,0.01,0.01,0.01
936,0.01,0.01,0.03,0.01,0.05
937,0.01,0.03,0.01,0.03,0.05
938,0.03,0.03,0.03,0.01,0.01
939,0.01,0.03,0.03,0.01,0.01
940,0.03,0.03,0.01,0.07,0.01
941,0.05,0.01,0.03,0.01,0.05
942,0.03,0.05,0.01,0.03,0.01
943,0.01,0.01,0.01,0.01,0.03
944,0.01,0.01,0.01,0.03,0.03
945,0.01,0.01,0.01,0.05,0.05
946,0.05,0.05,0.03,0.03,0.03
947,0.05,0.01,0.03,0.03,0.01
948,0.01,0.01,0.01,0.03,0.03
949,0.01,0.01,0.03,0.03,0.01
950,0.03,0.01,0.01,0.01,0.01
951,0.01,0.01,0.03,0.01,0.01
952,0.03,0.01,0.01,0.03,0.03
953,0.03,0.01,0.03,0.05,0.05
954,0.05,0.01,0.01,0.03,0.01
955,0.03,0.03,0.01,0.03,0.01
956,0.03,0.01,0.03,0.05,0.01
957,0.03,0.05,0.03,0.03,0.03
958,0.05,0.01,0.03,0.03,0.01
959,0.03,0.01,0.03,0.01,0.01
960,0.01,0.01,0.01,0.01,0.01
961,0.01,0.03,0.03,0.01,0.01
962,0.03,0.03,0.03,0.01,0.01
963,0.01,0.01,0.01,0.01,0.01
964,0.01,0.03,0.01,0.01,0.03
965,0.03,0.03,0.05,0.03,0.01
966,0.03,0.01,0.01,0.03,0.03
967,0.05,0.03,0.03,0.01,0.01
968,0.03,0.05,0.05,0.01,0.01
969,0.03,0.05,0.05,0.05,0.01
970,0.01,0.05,0.05,0.01,0.01
971,0.01,0.03,0.01,0.01,0.01
972,0.03,0.01,0.01,0.01,0.05
973,0.03,0.01,0.01,0.01,0.01
974,0.01,0.01,0.05,0.05,0.03
975,0.01,0.01,0.01,0.03,0.03
976,0.03,0.03,0.01,0.01,0.01
977,0.01,0.03,0.01,0.03,0.03
978,0.03,0.03,0.01,0.03,0.03
979,0.01,0.01,0.01,0.03,0.05
980,0.03,0.01,0.01,0.03,0.03
981,0.03,0.03,0.03,0.01,0.03
982,0.03,0.01,0.05,0.05,0.03
983,0.01,0.01,0.01,0.05,0.05
984,0.01,0.01,0.01,0.05,0.01
985,0.01,0.01,0.05,0.01,0.01
986,0.01,0.01,0.01,0.01,0.03
987,0.01,0.01,0.01,0.01,0.01
988,0.01,0.03,0.01,0.01,0.03
989,0.01,0.03,0.03,0.01,0.01
990,0.01,0.03,0.05,0.01,0.03
991,0.03,0.01,0.01,0.01,0.03
992,0.01,0.03,0.01,0.01,0.03
993,0.03,0.01,0.03,0.01,0.03
994,0.03,0.01,0.03,0.03,0.05
995,0.03,0.01,0.03,0.01,0.07
996,0.01,0.01,0.01,0.03,0.03
997,0.01,0.01,0.05,0.05,0.03
998,0.01,0.01,0.03,0.03,0.03
999,0.01,0.01,0.03,0.01,0.01
1000,0.03,0.01,0.01,0.01,0.01
1001,0.05,0.03,0.03,0.03,0.03
1002,0.03,0.03,0.01,0.03,0.01
1003,0.01,0.03,0.01,0.01,0.03
1004,0.03,0.03,0.01,0.01,0.01
1005,0.03,0.03,0.05,0.01,0.03
1006,0.01,0.03,0.01,0.01,0.03
1007,0.03,0.01,0.01,0.01,0.03
1008,0.03,0.01,0.03,0.01,0.05
1009,0.05,0.01,0.03,0.01,0.03
1010,0.01,0.03,0.01,0.03,0.01
1011,0.01,0.07,0.01,0.03,0.03
1012,0.03,0.05,0.01,0.01,0.01
1013,0.01,0.05,0.01,0.01,0.01
1014,0.03,0.03,0.01,0.03,0.03
1015,0.05,0.05,0.01,0.03,0.03
1016,0.01,0.01,0.01,0.03,0.01
1017,0.01,0.01,0.01,0.01,0.05
1018,0.03,0.01,0.03,0.01,0.03
1019,0.05,0.01,0.03,0.01,0.03
1020,0.01,0.03,0.01,0.01,0.03
1021,0.03,0.01,0.03,0.01,0.03
1022,0.01,0.03,0.03,0.01,0.03
1023,0.01,0.03,0.01,0.01,0.01
1024,0.05,0.03,0.01,0.01,0.01
1025,0.03,0.03,0.01,0.01,0.03
1026,0.03,0.01,0.01,0.01,0.03
1027,0.05,0.01,0.03,0.01,0.01
1028,0.05,0.01,0.05,0.03,0.01
1029,0.03,0.03,0.03,0.03,0.01
1030,0.01,0.05,0.03,0.01,0.01
1031,0.03,0.05,0.01,0.01,0.01
1032,0.07,0.03,0.01,0.03,0.03
1033,0.01,0.03,0.05,0.05,0.03
1034,0.01,0.03,0.01,0.05,0.07
1035,0.01,0.05,0.01,0.03,0.03
1036,0.01,0.03,0.03,0.05,0.03
1037,0.03,0.01,0.03,0.01,0.05
1038,0.05,0.01,0.05,0.03,0.05
1039,0.03,0.01,0.05,0.01,0.01
1040,0.03,0.01,0.05,0.01,0.03
1041,0.05,0.01,0.03,0.03,0.03
1042,0.05,0.03,0.05,0.01,0.03
1043,0.01,0.01,0.05,0.03,
1044,0.03,0.03,0.01,0.03,0.01
1045,0.03,0.01,0.01,0.03,0.03
1046,0.03,0.03,0.01,0.05,0.01
1047,0.07,0.03,0.03,0.07,0.03
1048,,0.01,0.03,0.05,0.01
1049,0.03,0.03,0.07,0.01,0.01
1050,0.03,0.01,0.07,0.01,0.05
1051,0.01,0.01,0.03,0.01,0.01
1052,0.03,0.03,0.01,0.03,0.01
1053,0.03,,0.01,0.01,0.01
1054,0.01,0.01,0.03,0.03,0.01
1055,0.01,0.03,0.01,0.01,0.01
1056,0.01,0.05,0.01,0.03,0.03
1057,0.01,0.03,0.03,0.03,0.01
1058,0.01,0.03,0.01,0.03,0.03
1059,0.01,0.05,0.05,0.03,0.03
1060,0.01,0.05,0.03,0.01,0.05
1061,0.05,0.01,0.01,0.01,0.01
1062,0.03,0.03,0.01,0.01,0.01
1063,0.05,0.03,0.03,0.03,0.03
1064,0.03,,0.03,0.01,0.03
1065,0.01,0.03,0.01,0.01,0.01
1066,0.03,0.03,0.01,0.01,0.03
1067,0.03,0.01,0.01,0.03,0.01
1068,0.01,0.03,0.01,0.03,0.01
1069,0.01,0.01,0.03,0.03,0.01
1070,0.01,0.01,0.03,0.01,0.03
1071,0.03,0.01,0.03,0.03,0.03
1072,0.03,0.01,0.05,0.03,0.03
1073,0.01,0.01,0.01,0.03,0.03
1074,0.03,0.01,0.01,0.01,0.03
1075,0.03,0.01,0.01,,0.01
1076,0.03,0.03,0.01,0.05,0.03
1077,0.01,0.03,0.01,0.01,0.03
1078,0.01,0.01,0.03,0.01,0.01
1079,0.03,0.07,0.03,0.01,0.05
1080,0.03,0.01,0.03,0.01,0.01
1081,0.03,0.03,0.01,0.03,0.01
1082,0.03,0.01,0.01,0.03,0.03
1083,0.01,0.03,0.03,0.01,0.07
1084,0.03,0.01,0.03,0.03,0.01
1085,0.01,0.03,0.03,0.03,0.01
1086,0.01,0.03,0.05,0.01,0.01
1087,0.01,0.01,0.01,0.01,0.03
1088,0.03,0.01,0.01,0.03,0.03
1089,0.01,0.03,0.03,0.03,
1090,0.07,0.03,0.03,0.03,0.01
1091,0.01,0.01,,0.07,0.03
1092,0.01,0.03,0.03,,0.01
1093,0.01,0.03,0.01,0.03,0.03
1094,0.07,0.03,0.03,0.01,0.03
1095,0.03,0.01,0.01,0.03,0.03
1096,0.01,0.01,0.01,0.01,0.03
1097,0.01,0.03,0.03,0.03,0.03
1098,0.01,0.01,0.01,0.01,0.01
1099,0.03,0.01,0.01,0.01,0.01
1100,0.03,0.03,0.01,0.01,0.03
1101,0.05,0.05,0.05,0.01,0.03
1102,0.03,0.03,0.01,0.05,0.03
1103,0.03,0.01,0.01,,0.03
1104,0.01,0.03,0.01,0.01,0.03
1105,0.01,0.05,0.01,0.01,0.01
1106,0.01,0.05,0.01,0.03,0.03
1107,0.03,0.01,0.03,0.01,0.03
1108,0.03,0.01,0.03,0.01,0.01
1109,0.03,0.05,0.03,0.01,0.01
1110,0.03,0.01,0.01,0.03,0.03
1111,0.03,0.03,0.01,0.05,0.03
1112,0.01,0.01,0.03,0.03,0.03
1113,0.03,0.03,0.01,0.01,0.03
1114,0.01,0.03,0.03,0.01,0.01
1115,0.01,0.03,0.03,0.03,0.01
1116,0.03,0.05,0.01,0.01,0.01
1117,0.03,0.03,0.03,0.03,0.01
1118,0.05,0.01,0.03,0.01,0.03
1119,0.03,0.01,0.05,0.03,0.01
1120,0.03,0.01,0.01,0.01,0.01
1121,0.01,0.01,0.03,0.01,0.03
1122,0.01,0.03,0.01,0.01,0.01
1123,0.01,0.03,0.03,0.03,0.01
1124,0.01,0.03,0.01,0.05,0.03
1125,0.01,0.01,0.05,0.01,0.01
1126,0.03,0.03,0.03,0.05,0.01
1127,0.03,0.03,0.03,0.03,0.01
1128,0.01,0.03,0.05,0.01,0.03
1129,0.03,0.01,0.03,0.03,0.03
1130,0.03,0.01,0.01,0.01,0.03
1131,0.01,0.03,0.01,0.03,0.03
1132,0.01,0.01,0.01,0.03,0.01
1133,0.01,0.03,0.01,0.01,0.01
1134,0.01,0.03,0.03,0.03,0.05
1135,0.01,0.01,0.03,0.07,0.05
1136,0.03,0.03,0.01,0.03,0.05
1137,0.01,0.01,0.03,0.01,0.03
1138,0.01,0.01,0.01,0.03,0.03
1139,0.01,0.03,0.01,0.01,0.03
1140,0.01,0.03,0.01,0.01,0.01
1141,0.01,0.03,0.01,0.03,0.01
1142,0.01,0.03,0.01,0.03,0.01
1143,0.01,0.03,0.03,0.03,0.03
1144,0.03,0.01,0.03,0.05,0.01
1145,0.05,0.03,0.05,0.01,0.05
1146,0.03,0.03,0.01,0.03,0.03
1147,0.03,0.03,0.03,0.01,0.01
1148,0.01,0.01,0.03,0.01,
1149,0.01,0.01,0.03,0.01,0.03
1150,0.03,0.01,0.03,0.01,0.03
1151,0.03,0.01,0.03,0.01,0.01
1152,0.03,0.01,0.01,0.03,0.05
1153,0.05,0.01,0.03,0.01,0.01
1154,0.03,0.01,0.01,0.03,0.01
1155,0.03,0.03,0.01,0.03,0.01
1156,0.03,0.01,0.03,0.03,0.03
1157,0.07,0.03,0.03,0.03,0.03
1158,0.03,0.01,0.03,0.01,0.05
1159,0.03,0.03,0.01,0.03,0.03
1160,0.03,0.01,0.03,0.03,0.01
1161,0.01,0.01,0.03,0.01,0.05
1162,0.01,0.03,0.01,0.03,0.03
1163,0.01,0.03,0.03,0.03,0.05
1164,0.03,0.03,0.01,0.01,0.03
1165,0.03,0.01,0.01,0.01,0.03
1166,0.05,0.01,0.01,0.01,0.01
1167,0.03,0.03,0.01,0.01,0.01
1168,0.07,0.03,0.03,0.03,0.01
1169,0.03,0.03,0.01,0.03,0.01
1170,0.03,0.05,0.01,0.03,0.01
1171,0.01,0.05,0.01,0.03,0.01
1172,0.01,0.05,0.01,0.03,0.07
1173,0.01,0.03,0.03,0.03,0.07
1174,0.05,0.03,0.01,0.01,0.03
1175,0.05,0.03,0.01,0.01,0.01
1176,0.03,0.01,0.03,0.01,0.03
1177,0.03,0.01,0.01,0.01,0.03
1178,0.03,0.01,0.01,0.01,0.05
1179,0.03,0.01,0.01,0.01,0.03
1180,0.01,0.01,0.03,0.03,0.03
1181,0.03,0.07,0.01,0.01,0.01
1182,0.03,0.07,0.01,0.01,0.03
1183,0.03,0.03,0.03,0.03,0.05
1184,0.03,0.01,0.03,0.01,0.03
1185,0.03,0.03,0.05,0.01,0.03
1186,0.03,0.01,0.05,0.03,0.03
1187,0.03,0.05,0.03,0.03,0.03
1188,0.01,0.01,0.03,0.01,0.01
1189,0.03,0.01,0.01,0.01,0.03
1190,0.01,0.01,0.03,0.01,0.03
1191,0.05,0.01,0.03,0.03,0.03
1192,0.01,0.03,0.03,0.03,0.01
1193,0.03,0.03,0.03,0.01,0.01
1194,0.03,0.03,0.01,0.07,0.03
1195,0.03,0.07,0.01,0.03,0.01
1196,0.01,0.07,0.01,0.05,0.01
1197,0.03,0.03,0.07,0.05,0.01
1198,0.01,0.01,0.05,0.05,0.03
1199,0.01,0.01,0.03,0.03,0.05
1200,0.01,0.03,0.03,0.03,0.01
1201,0.01,0.03,0.01,0.03,0.03
1202,0.03,0.03,0.05,0.03,0.01
1203,0.01,0.03,0.01,0.01,0.01
1204,0.03,0.01,0.01,0.01,0.07
1205,0.03,0.01,0.03,0.01,0.07
1206,0.01,0.03,0.05,0.03,0.01
1207,0.03,0.03,0.05,0.01,0.01
1208,0.01,0.01,0.03,0.01,0.01
1209,0.01,0.03,0.01,0.05,0.01
1210,0.01,0.03,0.03,0.03,0.03
1211,0.01,0.03,0.01,0.01,0.03
1212,0.01,0.05,0.01,0.01,0.01
1213,0.01,0.03,0.03,0.01,0.01
1214,0.01,0.03,0.03,0.03,0.03
1215,0.01,0.01,0.01,0.05,0.01
1216,0.03,0.01,0.01,0.03,0.03
1217,0.03,0.03,0.03,0.05,0.01
1218,0.01,0.01,0.07,0.01,0.01
1219,0.01,0.05,0.03,0.01,0.03
1220,0.03,0.01,0.03,0.03,0.01
1221,0.01,0.01,0.01,0.05,0.01
1222,0.01,0.01,0.03,0.05,0.01
1223,0.01,0.03,0.03,0.03,0.03
1224,0.03,0.03,0.01,0.01,0.01
1225,0.01,0.03,0.01,0.03,0.01
1226,0.01,0.03,0.01,0.03,0.01
1227,0.01,0.03,0.01,0.01,0.03
1228,0.01,0.01,0.03,0.03,0.01
1229,0.03,0.01,0.01,0.03,0.03
1230,0.01,0.01,0.05,0.03,0.03
1231,0.01,0.01,0.01,0.03,0.01
1232,0.01,0.01,0.01,0.01,0.03
1233,0.01,0.03,0.03,0.01,0.03
1234,0.03,0.03,0.03,0.03,0.03
1235,0.01,0.05,0.03,0.05,0.03
1236,0.01,0.01,0.01,0.03,0.03
1237,0.01,0.01,0.03,0.03,0.03
1238,0.01,0.03,0.03,0.03,0.01
1239,0.01,0.01,0.03,0.01,0.03
1240,0.01,0.07,0.01,0.03,0.01
1241,0.01,0.01,0.01,0.03,0.05
1242,0.01,0.01,0.01,0.01,0.07
1243,0.05,0.01,0.01,0.03,0.03
1244,0.03,0.01,0.03,0.03,0.03
1245,0.03,0.01,0.03,0.03,0.03
1246,0.01,0.03,0.03,0.01,0.07
1247,0.01,0.01,0.07,0.01,0.01
1248,0.03,0.01,0.01,0.03,0.01
1249,0.01,0.01,0.01,0.03,0.03
1250,0.03,0.01,0.01,0.05,0.01
1251,0.05,0.01,0.03,0.03,0.03
1252,0.05,0.03,0.03,0.03,0.03
1253,0.05,0.01,0.01,0.03,0.05
1254,0.03,0.03,0.01,0.03,0.05
1255,0.03,0.01,0.03,0.03,0.03
1256,0.01,0.03,0.01,0.01,0.03
1257,0.01,0.01,0.01,0.07,0.03
1258,0.07,0.01,0.01,0.01,0.01
1259,0.01,0.03,0.01,0.01,0.03
1260,0.03,0.01,0.01,0.01,0.01
