,0,1,2,3,4
642,0.01,0.03,0.03,0.03,0.01
643,0.01,0.03,0.01,0.01,0.05
644,0.01,0.03,0.01,0.01,0.03
645,0.03,0.05,0.01,0.03,0.01
646,0.03,0.03,0.03,0.01,0.01
647,0.03,0.03,0.03,0.03,0.01
648,0.01,0.01,0.03,0.05,0.03
649,0.01,0.01,0.01,0.03,0.03
650,0.03,0.01,0.01,0.01,0.03
651,0.01,0.03,0.03,0.01,0.01
652,0.01,0.01,0.01,0.01,0.01
653,0.01,0.01,0.01,0.03,0.03
654,0.01,0.01,0.01,0.03,0.01
655,0.03,0.03,0.01,0.03,0.01
656,0.03,0.03,0.03,0.01,0.01
657,0.01,0.01,0.03,0.01,0.01
658,0.03,0.03,0.01,0.03,0.03
659,0.01,0.01,0.03,0.01,0.03
660,0.03,0.03,0.03,0.01,0.01
661,0.03,0.03,0.03,0.01,0.03
662,0.01,0.01,0.03,0.01,0.03
663,0.03,0.03,0.01,0.03,0.03
664,0.03,0.03,0.03,0.03,0.03
665,0.01,0.01,0.03,0.01,0.01
666,0.01,0.01,0.01,0.03,0.03
667,0.01,0.01,0.01,0.03,0.03
668,0.03,0.01,0.01,0.03,0.01
669,0.03,0.01,0.03,0.03,0.01
670,0.03,0.03,0.03,0.01,0.01
671,0.05,0.05,0.03,0.03,0.03
672,0.01,0.01,0.03,0.03,0.03
673,0.03,0.03,0.01,0.01,0.03
674,0.05,0.05,0.03,0.01,0.03
675,0.05,0.07,0.05,0.01,0.01
676,0.05,0.05,0.07,0.01,0.03
677,0.03,0.03,0.05,0.03,0.03
678,0.01,0.01,0.03,0.03,0.07
679,0.03,0.01,0.01,0.03,0.03
680,0.03,0.03,0.03,0.01,0.03
681,0.03,0.03,0.03,0.03,0.01
682,0.01,0.01,0.03,0.05,0.03
683,0.03,0.01,0.01,0.07,0.03
684,0.01,0.01,0.01,0.05,0.03
685,0.01,0.01,0.01,0.03,0.01
686,0.03,0.03,0.01,0.01,0.03
687,0.03,0.03,0.03,0.03,0.01
688,0.03,0.05,0.03,0.03,0.01
689,0.03,0.03,0.05,0.03,0.03
690,0.03,0.03,0.03,0.01,0.03
691,0.01,0.01,0.01,0.03,0.03
692,0.01,0.01,0.01,0.01,0.03
693,0.01,0.01,0.01,0.01,0.03
694,0.03,0.03,0.05,0.03,0.01
695,0.05,0.05,0.05,0.03,0.01
696,0.05,0.05,0.05,0.05,0.01
697,0.05,0.05,0.03,0.03,0.03
698,0.01,0.01,,0.03,0.05
699,0.05,0.05,0.03,0.01,0.05
700,0.05,0.03,0.05,0.01,0.05
701,0.07,0.05,0.05,0.01,0.03
702,0.03,0.03,0.07,0.03,0.05
703,0.03,0.03,0.03,0.05,0.05
704,0.01,0.01,0.03,0.05,0.07
705,0.03,0.03,0.01,0.05,0.03
706,0.03,0.03,0.03,0.03,0.03
707,0.03,0.05,0.03,0.05,0.01
708,0.03,0.03,0.03,0.05,0.03
709,0.05,0.05,0.01,0.07,0.03
710,0.05,0.03,0.05,0.03,0.03
711,0.03,0.03,0.03,0.03,0.01
712,0.01,0.01,0.03,0.01,0.03
713,0.03,0.03,0.01,0.03,0.03
714,0.03,0.03,0.03,0.03,0.03
715,0.03,0.03,0.03,0.03,0.01
716,0.03,0.03,0.03,0.01,0.03
717,0.03,0.03,0.03,0.05,0.03
718,0.01,0.01,0.03,0.03,0.03
719,0.01,0.01,0.03,0.03,0.03
720,0.01,0.01,0.01,0.01,0.03
721,0.01,0.01,0.01,0.03,0.01
722,0.01,0.01,0.01,0.03,0.01
723,0.01,0.01,0.01,0.03,0.01
724,0.03,0.03,0.03,0.03,0.01
725,0.03,0.03,0.03,0.03,0.01
726,0.03,0.03,0.03,0.03,0.03
727,0.01,0.01,0.03,0.01,0.03
728,0.03,0.03,0.01,0.01,0.03
729,0.01,0.01,0.03,0.01,0.03
730,0.01,0.01,0.01,0.01,0.01
731,0.01,0.01,0.01,0.01,0.03
732,0.01,0.01,0.01,0.03,0.01
733,0.01,0.01,0.01,0.03,0.01
734,0.01,0.01,0.01,0.03,0.01
735,0.03,0.03,0.01,0.03,0.01
736,0.03,0.03,0.03,0.03,0.01
737,0.03,0.03,0.03,0.01,0.01
738,0.03,0.03,0.03,0.01,0.03
739,0.03,0.03,0.03,0.01,0.03
740,0.03,0.03,0.03,0.01,0.03
741,0.01,0.01,0.03,0.01,0.03
742,0.03,0.03,0.01,0.01,0.03
743,0.05,0.03,0.03,0.03,0.03
744,0.03,0.03,0.05,0.03,0.01
745,,,0.03,0.03,0.03
746,0.05,0.05,,0.03,0.03
747,0.05,0.05,0.05,0.03,0.03
748,0.03,0.03,0.05,0.01,
749,0.03,0.03,0.01,0.01,0.05
750,0.03,0.03,0.03,0.03,0.07
751,0.03,0.05,0.03,0.03,0.03
752,0.01,0.01,0.03,0.05,0.03
753,0.03,0.03,0.01,,0.03
754,0.01,0.01,0.03,0.05,0.05
755,0.03,0.03,0.03,0.05,0.01
756,0.01,0.01,0.03,0.01,0.03
757,0.01,0.01,0.01,0.03,0.01
758,0.01,0.01,0.01,0.03,0.01
759,0.01,0.01,0.01,0.03,0.01
760,0.03,0.03,0.01,0.01,0.01
761,0.01,0.01,0.03,0.03,0.01
762,0.03,0.03,0.01,0.01,0.01
763,0.03,0.03,0.03,0.01,0.03
764,0.01,0.03,0.03,0.01,0.01
765,0.03,0.05,0.03,0.01,0.03
766,,,0.05,0.01,0.03
767,,,,0.01,0.03
768,,0.07,,0.03,0.05
769,0.05,0.07,,0.01,
770,,0.05,0.07,0.03,
771,0.05,0.05,,0.03,0.07
772,0.07,,0.05,0.03,0.07
773,0.07,0.07,0.07,0.05,0.05
774,0.03,0.03,0.07,0.07,0.05
775,0.03,0.03,0.03,,0.07
776,0.03,0.03,0.03,,0.07
777,0.01,0.01,0.03,0.07,0.03
778,0.05,0.03,0.01,0.05,0.03
779,0.05,0.05,0.03,0.05,0.03
780,0.03,0.03,0.05,0.07,0.01
781,0.03,0.01,0.03,0.07,0.05
782,0.01,0.01,0.01,0.03,0.05
783,0.03,0.03,0.01,0.03,0.03
784,0.05,0.03,0.03,0.03,0.01
785,0.05,0.03,0.05,0.01,0.01
786,0.07,0.07,0.05,0.03,0.03
787,0.01,0.01,0.05,0.01,0.03
788,0.03,0.03,0.01,0.01,0.03
789,0.03,0.05,0.03,0.01,0.05
790,0.01,0.03,0.03,0.01,0.01
791,0.07,0.05,0.01,0.03,0.03
792,0.05,0.05,0.05,0.03,0.03
793,0.07,0.03,0.05,0.03,0.01
794,0.03,0.03,0.05,0.07,0.05
795,0.05,0.05,0.03,0.01,0.05
796,0.03,0.03,0.05,0.03,0.05
797,0.03,0.03,0.03,0.03,0.03
798,0.03,0.03,0.03,0.01,0.05
799,0.03,0.03,0.03,0.05,0.03
800,0.01,0.01,0.03,0.05,0.03
801,0.03,0.03,0.01,0.05,0.03
802,0.07,0.07,0.03,0.03,0.03
803,0.03,0.03,0.07,0.05,0.01
804,0.03,0.03,0.01,0.03,0.03
805,0.01,0.01,0.03,0.03,0.07
806,0.03,0.03,0.01,0.03,0.03
807,0.03,0.03,0.03,0.03,0.03
808,0.03,0.03,0.03,0.01,0.01
809,0.01,0.01,0.03,0.03,0.03
810,0.03,0.03,0.01,0.07,0.03
811,0.01,0.01,0.03,0.01,0.03
812,0.03,0.03,0.01,0.03,0.01
813,0.03,0.03,0.03,0.01,0.03
814,0.03,0.03,0.03,0.03,0.01
815,0.05,0.05,0.03,0.03,0.03
816,,0.07,0.05,0.05,0.03
817,0.03,0.01,0.07,0.01,0.03
818,0.03,0.03,0.01,0.03,0.05
819,0.01,0.01,0.05,0.01,0.07
820,0.01,0.01,0.01,0.03,0.01
821,0.01,0.01,0.01,0.03,0.05
822,0.03,0.03,0.01,0.03,0.01
823,0.03,0.03,0.03,0.05,0.01
824,0.01,0.01,0.03,0.07,0.01
825,0.01,0.01,0.01,0.01,0.03
826,0.05,0.03,0.01,0.03,0.03
827,0.03,0.03,0.05,0.01,0.01
828,0.03,0.03,0.03,0.01,0.01
829,0.03,0.03,0.03,0.01,0.03
830,0.03,0.03,0.03,0.03,0.03
831,0.03,0.03,0.03,0.03,0.03
832,0.03,0.03,0.03,0.01,0.03
833,0.03,0.03,0.05,0.01,0.03
834,0.01,0.01,0.03,0.03,0.03
835,0.03,0.01,0.03,0.03,0.03
836,0.03,0.05,0.01,0.03,0.03
837,0.03,0.01,0.03,0.03,0.03
838,0.05,0.05,0.03,0.03,0.01
839,,0.07,0.03,0.03,0.03
840,0.07,0.05,0.07,0.03,0.03
841,0.03,0.05,0.05,0.03,0.03
842,,,0.05,0.03,
843,0.07,0.07,0.03,0.01,0.07
844,0.03,0.03,0.01,0.03,0.07
845,0.05,0.01,0.03,0.03,0.07
846,0.01,0.03,0.01,0.03,0.05
847,0.03,0.01,0.05,,0.03
848,0.01,0.03,0.03,0.07,0.01
849,0.05,0.03,0.01,0.07,0.03
850,0.05,0.01,0.01,0.07,0.01
851,0.03,0.01,0.03,0.05,0.05
852,0.01,0.01,0.03,0.03,0.03
853,0.01,0.01,0.03,0.01,0.01
854,0.01,0.01,0.03,0.03,0.01
855,0.01,0.03,0.03,0.01,0.01
856,0.03,0.05,0.03,0.05,0.01
857,0.03,0.03,,0.03,0.01
858,0.03,0.05,0.07,0.03,0.03
859,0.07,0.07,0.07,0.01,0.03
860,0.07,0.07,0.05,0.01,0.03
861,0.07,0.03,0.05,0.01,0.05
862,0.05,0.07,0.03,0.01,0.07
863,0.07,0.03,0.01,0.03,0.07
864,0.03,0.01,0.01,0.05,0.05
865,0.01,0.01,0.05,0.03,0.05
866,0.01,0.05,0.07,0.07,0.03
867,0.05,0.07,0.01,0.07,0.01
868,0.07,0.03,0.05,0.07,0.01
869,0.01,0.03,0.01,0.05,0.05
870,0.05,0.03,0.03,0.05,0.07
871,0.01,0.03,0.05,0.03,0.03
872,0.03,0.05,0.03,0.01,0.05
873,0.05,0.03,0.03,0.01,0.01
874,0.03,0.03,0.03,0.05,0.03
875,0.03,0.03,0.03,0.07,0.05
876,0.03,0.03,0.03,0.03,0.03
877,0.03,0.01,0.01,0.03,0.03
878,0.03,0.03,0.01,0.01,0.03
879,0.03,0.01,0.03,0.03,0.03
880,0.01,0.03,0.05,0.05,0.03
881,0.03,0.05,,0.03,0.03
882,0.05,,,0.03,0.01
883,,,,0.03,0.03
884,,,0.07,0.03,0.05
885,,0.07,0.07,0.01,
886,0.05,,0.05,0.03,
887,0.07,0.05,0.05,0.03,
888,0.07,0.05,0.03,0.03,0.05
889,0.05,0.01,0.03,0.03,0.07
890,0.01,0.03,0.03,0.07,0.07
891,0.03,0.01,0.03,,0.05
892,0.01,0.05,0.01,,0.01
893,0.05,0.03,0.03,0.05,0.03
894,0.03,0.03,0.03,0.07,0.03
895,0.03,0.01,0.01,0.05,0.03
896,0.01,0.01,0.03,0.03,0.01
897,0.01,0.03,0.01,0.01,0.03
898,0.03,0.01,0.03,0.03,0.03
899,0.01,0.03,0.01,0.03,0.01
900,0.03,0.01,0.01,0.03,0.03
901,0.01,0.01,0.03,0.01,0.01
902,0.03,0.03,0.01,0.03,0.05
903,0.01,0.01,0.03,0.03,0.01
904,0.05,0.03,0.05,0.01,0.01
905,0.05,0.05,0.03,0.03,0.03
906,0.03,0.03,0.01,0.01,0.01
907,0.05,0.01,0.01,0.05,0.03
908,0.01,0.01,0.07,0.01,0.05
909,0.01,0.07,0.03,0.01,0.03
910,0.07,0.05,0.01,0.03,0.01
911,0.05,0.01,0.01,0.01,0.01
912,0.01,0.01,0.01,0.03,0.07
913,0.01,0.01,0.05,0.05,0.03
914,0.01,0.03,0.05,0.03,0.01
915,0.03,0.05,0.03,0.01,0.01
916,0.03,0.03,0.01,0.01,0.01
917,0.03,0.01,0.03,0.07,0.03
918,0.01,0.01,0.01,0.03,0.03
919,0.03,0.01,0.01,0.01,0.03
920,0.01,0.01,0.05,0.01,0.01
921,0.01,0.05,0.03,0.01,0.03
922,0.05,0.03,0.01,0.03,0.01
923,0.03,0.01,0.03,0.03,0.01
924,0.01,0.03,0.05,0.03,0.05
925,0.03,0.05,0.03,0.01,0.03
926,0.05,0.03,0.05,0.01,0.01
927,0.03,0.05,0.07,0.01,0.03
928,0.07,0.07,,0.01,0.05
929,,,0.07,0.05,0.03
930,,0.07,,0.03,0.05
931,0.07,,0.03,0.01,
932,,0.03,0.05,0.03,0.07
933,0.03,0.05,0.07,0.05,0.07
934,0.05,0.07,0.05,0.03,
935,,0.03,0.03,0.05,0.03
936,0.05,0.03,0.03,,0.05
937,0.03,0.03,0.05,0.07,0.07
938,0.03,0.05,0.03,0.07,0.05
939,0.05,0.03,0.01,,0.03
940,0.03,0.01,0.05,0.03,0.01
941,0.03,0.03,0.01,0.05,0.05
942,0.05,0.01,0.01,0.07,0.03
943,0.01,0.01,0.01,0.03,0.05
944,0.01,0.01,0.05,0.03,0.01
945,0.01,0.05,0.01,0.03,0.01
946,0.05,0.01,0.03,0.05,0.01
947,0.01,0.03,0.03,0.03,0.01
948,0.03,0.03,0.03,0.03,0.05
949,0.03,0.03,0.03,0.03,0.01
950,0.03,0.01,0.03,0.01,0.03
951,0.01,0.03,0.05,0.01,0.03
952,0.03,0.05,0.03,0.01,0.03
953,0.05,0.05,0.03,0.05,0.01
954,0.05,0.03,0.03,0.01,0.03
955,0.05,0.03,0.01,0.01,0.05
956,0.03,0.01,0.01,0.03,0.05
957,0.01,0.01,0.01,0.03,0.03
958,0.01,0.01,0.01,0.01,0.03
959,0.01,0.01,0.01,0.03,0.01
960,0.01,0.01,0.03,0.05,0.01
961,0.01,0.03,0.03,0.05,0.01
962,0.03,0.03,0.05,0.05,0.01
963,0.03,0.05,0.01,0.03,0.01
964,0.05,0.03,0.03,0.01,0.03
965,0.03,0.03,0.03,0.01,0.03
966,0.03,0.03,0.03,0.01,0.05
967,0.01,0.03,0.03,0.01,0.01
968,0.01,0.03,0.01,0.01,0.01
969,0.05,0.01,0.03,0.03,0.03
970,0.01,0.03,0.01,0.03,0.03
971,0.03,0.01,0.03,0.05,0.05
972,0.01,0.03,0.03,0.01,0.01
973,0.03,0.03,0.01,0.03,0.03
974,0.03,0.01,0.01,0.03,0.01
975,0.01,0.03,0.03,0.03,0.03
976,0.01,0.05,0.03,0.05,0.03
977,0.03,0.05,0.03,0.01,0.01
978,0.03,0.03,0.01,0.03,0.01
979,0.03,0.03,0.01,0.01,0.03
980,0.01,0.01,0.01,0.03,0.03
981,0.01,0.01,0.05,0.03,0.03
982,0.01,0.05,0.05,0.01,0.01
983,0.05,0.05,0.05,0.01,0.01
984,0.05,0.03,0.01,0.05,0.01
985,0.03,0.03,0.07,0.03,0.05
986,0.03,0.07,0.01,0.03,0.05
987,0.05,0.01,0.03,0.03,0.05
988,0.01,0.03,0.03,0.01,0.03
989,0.03,0.01,0.03,0.01,0.05
990,0.01,0.03,0.03,0.05,0.01
991,0.03,0.03,0.03,0.05,0.03
992,0.03,0.03,0.01,0.05,0.01
993,0.03,0.01,0.03,0.03,0.03
994,0.01,0.03,0.01,0.07,0.03
995,0.03,0.01,0.01,0.01,0.03
996,0.01,0.01,0.01,0.03,0.01
997,0.01,0.01,0.03,0.01,0.03
998,0.01,0.03,0.01,0.03,0.01
999,0.03,0.01,0.03,0.03,0.01
1000,0.01,0.03,0.01,0.03,0.01
1001,0.03,0.01,0.01,0.01,0.03
1002,0.01,0.01,0.01,0.03,0.01
1003,0.01,0.01,0.01,0.01,0.03
1004,0.01,0.01,0.03,0.01,0.01
1005,0.01,0.03,0.05,0.01,0.01
1006,0.03,0.05,0.01,0.03,0.01
1007,0.03,0.01,0.03,0.01,0.01
1008,0.01,0.03,0.01,0.03,0.03
1009,0.03,0.01,0.01,0.01,0.03
1010,0.01,0.03,0.01,0.01,0.01
1011,0.01,0.01,0.03,0.01,0.03
1012,0.01,0.03,0.01,0.01,0.01
1013,0.03,0.01,0.03,0.03,0.01
1014,0.01,0.03,0.01,0.05,0.01
1015,0.03,0.01,0.03,0.01,0.03
1016,0.01,0.03,0.03,0.03,0.01
1017,0.03,0.03,0.01,0.01,0.03
1018,0.03,0.01,0.03,0.01,0.01
1019,0.01,0.01,0.01,0.01,0.03
1020,0.01,0.03,0.01,0.03,0.03
1021,0.03,0.01,0.01,0.01,0.01
1022,0.01,0.01,0.01,0.03,0.03
1023,0.01,0.03,0.01,0.01,0.03
1024,0.03,0.01,0.01,0.03,0.01
1025,0.03,0.01,0.03,0.03,0.01
1026,0.01,0.01,0.01,0.01,0.03
1027,0.01,0.01,0.03,0.03,0.03
1028,0.03,0.01,0.01,0.03,0.01
1029,0.01,0.01,0.03,0.01,0.01
1030,0.01,0.01,0.01,0.01,0.01
1031,0.01,0.01,0.01,0.03,0.01
1032,0.01,0.01,0.01,0.03,0.01
1033,0.01,0.01,0.03,0.01,0.01
1034,0.01,0.03,0.03,0.01,0.01
1035,0.03,0.05,0.03,0.01,0.01
1036,0.03,0.03,0.03,0.01,0.01
1037,0.03,0.03,0.01,0.01,0.03
1038,0.03,0.01,0.03,0.01,0.03
1039,0.01,0.03,0.01,0.01,0.03
1040,0.03,0.01,0.01,0.01,0.03
1041,0.01,0.01,0.03,0.01,0.01
1042,0.01,0.05,0.01,0.03,0.03
1043,0.05,0.01,0.01,0.03,0.01
1044,0.01,0.01,0.01,0.03,0.01
1045,0.01,0.01,0.01,0.03,0.05
1046,0.01,0.01,0.03,0.01,0.01
1047,0.01,0.03,0.03,0.03,0.01
1048,0.03,0.01,0.03,0.01,0.01
1049,0.01,0.01,0.01,0.01,0.01
1050,0.01,0.01,0.03,0.03,0.03
1051,0.01,0.03,0.03,0.01,0.03
1052,0.03,0.03,0.03,0.01,0.01
1053,0.03,0.03,0.01,0.01,0.01
1054,0.03,0.01,0.01,0.01,0.03
1055,0.01,0.01,0.01,0.03,0.03
1056,0.01,0.01,0.03,0.01,0.03
1057,0.01,0.03,0.03,0.01,0.01
1058,0.03,0.03,0.03,0.01,0.01
1059,0.03,0.03,0.01,0.01,0.01
1060,0.01,0.01,0.05,0.03,0.05
1061,0.01,0.03,0.01,0.03,0.03
1062,0.01,0.01,0.05,0.01,0.03
1063,0.01,0.03,0.03,0.01,0.01
1064,0.01,0.03,0.03,0.01,0.03
1065,0.03,0.03,0.03,0.03,0.01
1066,0.03,0.03,0.03,0.01,0.03
1067,0.03,0.03,0.03,0.01,0.03
1068,0.03,0.03,0.03,0.01,0.03
1069,0.03,0.03,0.03,0.01,0.01
1070,0.03,0.03,0.03,0.01,0.01
1071,0.03,0.03,0.01,0.01,0.01
1072,0.03,0.03,0.01,0.03,0.01
1073,0.03,0.01,0.03,0.03,0.03
1074,0.01,0.03,0.01,0.03,0.03
1075,0.03,0.03,0.03,0.03,0.01
1076,0.01,0.03,0.01,0.03,0.01
1077,0.03,0.01,0.03,0.03,0.03
1078,0.01,0.03,0.01,0.03,0.01
1079,0.03,0.01,0.01,0.03,0.03
1080,0.01,0.01,0.01,0.01,0.01
1081,0.01,0.01,0.03,0.01,0.03
1082,0.01,0.03,0.03,0.03,0.03
1083,0.03,0.03,0.03,0.01,0.01
1084,0.03,0.03,0.03,0.03,0.01
1085,0.03,0.03,0.01,0.01,0.03
1086,0.03,0.01,0.03,0.03,0.01
1087,0.01,0.03,0.03,0.01,0.03
1088,0.03,0.03,0.03,0.01,0.03
1089,0.03,0.03,0.07,0.01,0.01
1090,0.03,0.05,0.07,0.03,0.01
1091,0.07,0.05,0.05,0.03,0.03
1092,0.07,0.05,0.05,0.03,0.03
1093,0.05,0.05,0.03,0.03,0.05
1094,0.07,0.03,0.01,0.01,0.07
1095,0.01,0.01,0.05,0.01,0.05
1096,0.03,0.05,0.03,0.03,0.05
1097,0.01,0.03,0.01,0.03,0.01
1098,0.03,0.01,0.03,0.05,0.03
1099,0.01,0.03,0.01,0.07,0.01
1100,0.03,0.01,0.01,0.05,0.03
1101,0.01,0.01,0.03,0.05,0.01
1102,0.01,0.05,0.03,0.01,0.03
1103,0.03,0.03,0.03,0.03,0.01
1104,0.03,0.03,0.01,0.01,0.01
1105,0.03,0.01,0.05,0.03,0.03
1106,0.01,0.05,,0.01,0.03
1107,0.05,,0.07,0.03,0.03
1108,,0.05,0.03,0.01,0.01
1109,0.07,0.03,0.03,0.01,0.05
1110,0.03,0.03,0.03,0.03,
1111,0.03,0.03,0.01,0.03,0.07
1112,0.03,0.01,0.01,0.03,0.03
1113,0.01,0.01,0.03,0.01,0.03
1114,0.01,0.03,0.01,0.05,0.03
1115,0.03,0.01,0.01,,0.01
1116,0.01,0.01,0.01,0.05,0.01
1117,0.03,0.03,0.01,0.03,0.03
1118,0.01,0.01,0.01,0.03,0.01
1119,0.01,0.01,0.03,0.03,0.03
1120,0.01,0.03,0.03,0.01,0.01
1121,0.03,0.03,0.07,0.01,0.01
1122,0.03,0.07,0.07,0.03,0.03
1123,0.07,0.07,0.01,0.01,0.03
1124,0.07,0.01,0.03,0.01,0.03
1125,0.01,0.03,0.03,0.03,0.07
1126,0.03,0.03,0.03,0.01,0.07
1127,0.03,0.03,0.03,0.03,0.01
1128,0.03,0.03,0.01,0.03,0.03
1129,0.03,0.01,0.05,0.03,0.03
1130,0.01,0.07,0.05,0.07,0.03
1131,0.05,0.05,0.01,0.07,0.03
1132,0.05,0.01,0.03,0.01,0.01
1133,0.01,0.03,0.01,0.03,0.05
1134,0.03,0.01,0.03,0.03,0.03
1135,0.01,0.03,0.05,0.03,0.01
1136,0.03,0.07,0.03,0.03,0.03
1137,0.07,0.03,0.03,0.01,0.01
1138,0.03,0.03,0.01,0.05,0.03
1139,0.03,0.01,0.01,0.03,0.07
1140,0.01,0.01,0.01,0.01,0.03
1141,0.01,0.01,0.01,0.03,0.03
1142,0.01,0.01,0.03,0.01,0.01
1143,0.01,0.03,0.01,0.03,0.01
1144,0.03,0.03,0.03,0.05,0.01
1145,0.01,0.03,0.03,0.03,0.01
1146,0.03,0.03,0.03,0.03,0.03
1147,0.03,0.03,0.01,0.01,0.03
1148,0.03,0.01,0.01,0.01,0.03
1149,0.01,0.01,0.01,0.01,0.03
1150,0.01,0.01,0.03,0.01,0.03
1151,0.01,0.03,0.01,0.01,0.01
1152,0.03,0.01,0.03,0.03,0.01
1153,0.01,0.03,0.03,0.03,0.01
1154,0.03,0.03,0.03,0.03,0.03
1155,0.03,0.01,0.05,0.03,0.01
1156,0.03,0.03,0.07,0.01,0.03
1157,0.05,0.01,0.01,0.01,0.03
1158,0.07,0.03,0.01,0.01,0.03
1159,0.01,0.01,0.05,0.03,0.05
1160,0.01,0.05,0.03,0.01,0.03
1161,0.03,0.03,0.01,0.03,0.03
1162,0.01,0.01,0.01,0.03,0.01
1163,0.01,0.01,0.01,0.03,0.05
1164,0.01,0.01,0.03,0.05,0.01
1165,0.01,0.03,0.03,0.03,0.01
1166,0.03,0.03,0.01,0.03,0.01
1167,0.03,0.01,0.01,0.01,0.01
1168,0.01,0.01,0.03,0.05,0.03
1169,0.01,0.01,0.03,0.03,0.03
1170,0.03,0.03,0.03,0.01,0.01
1171,0.01,0.03,0.03,0.01,0.01
1172,0.03,0.03,0.03,0.01,0.01
1173,0.03,0.03,0.03,0.03,0.03
1174,0.03,0.03,0.01,0.03,0.03
1175,0.03,0.01,0.01,0.01,0.03
1176,0.01,0.01,0.01,0.01,0.03
1177,0.01,0.01,0.05,0.03,0.03
1178,0.01,0.05,0.03,0.01,0.01
1179,0.05,0.03,0.03,0.03,0.01
1180,0.03,0.01,0.03,0.03,0.01
1181,0.01,0.03,0.01,0.03,0.05
1182,0.03,0.01,0.03,0.03,0.03
1183,0.01,0.03,0.03,0.01,0.03
1184,0.03,0.01,0.01,0.01,0.03
1185,0.03,0.01,0.03,0.01,0.01
1186,0.01,0.03,0.01,0.05,0.03
1187,0.03,0.01,0.01,0.03,0.03
1188,0.01,0.01,0.01,0.01,0.01
1189,0.01,0.01,0.01,0.03,0.03
1190,0.01,0.01,0.01,0.01,0.01
1191,0.01,0.01,0.01,0.03,0.01
1192,0.01,0.01,0.01,0.03,0.01
1193,0.01,0.01,0.03,0.01,0.01
1194,0.01,0.03,0.01,0.03,0.01
1195,0.03,0.01,0.01,0.01,0.01
1196,0.01,0.01,0.03,0.01,0.01
1197,0.01,0.03,0.03,0.01,0.03
1198,0.03,0.03,0.01,0.01,0.01
1199,0.03,0.01,0.03,0.01,0.01
1200,0.01,0.03,0.03,0.01,0.03
1201,0.03,0.03,0.03,0.01,0.03
1202,0.03,0.03,0.03,0.03,0.01
1203,0.03,0.03,0.03,0.01,0.03
1204,0.03,0.05,0.01,0.01,0.03
1205,0.05,0.01,0.01,0.03,0.03
1206,0.01,0.01,0.03,0.03,0.03
1207,0.01,0.03,0.01,0.01,0.03
1208,0.03,0.01,0.01,0.03,0.01
1209,0.01,0.01,0.03,0.03,0.01
1210,0.01,0.05,0.05,0.03,0.03
1211,0.03,0.05,0.01,0.03,0.01
1212,0.05,0.01,0.01,0.03,0.01
1213,0.03,0.01,0.01,0.01,0.05
1214,0.01,0.01,0.03,0.01,0.05
1215,0.01,0.03,0.01,0.03,0.03
1216,0.01,0.01,0.03,0.01,0.01
1217,0.01,0.01,0.01,0.01,0.01
1218,0.01,0.01,0.01,0.05,0.01
1219,0.01,0.01,0.01,0.05,0.01
1220,0.01,0.01,0.01,0.01,0.03
1221,0.01,0.01,0.01,0.01,0.01
1222,0.01,0.01,0.01,0.01,0.01
1223,0.01,0.01,0.01,0.03,0.01
1224,0.01,0.01,0.03,0.01,0.01
1225,0.01,0.03,0.01,0.01,0.01
1226,0.03,0.03,0.01,0.01,0.01
1227,0.03,0.03,0.01,0.01,0.01
1228,0.03,0.01,0.01,0.01,0.03
1229,0.03,0.01,0.03,0.01,0.01
1230,0.01,0.01,0.03,0.01,0.03
1231,0.01,0.03,0.03,0.01,0.01
1232,0.03,0.03,0.03,0.01,0.01
1233,0.03,0.03,0.03,0.03,0.01
1234,0.03,0.03,0.03,0.03,0.03
1235,0.03,0.01,0.03,0.03,0.03
1236,0.03,0.01,0.01,0.01,0.03
1237,0.03,0.01,0.05,0.01,0.03
1238,0.01,0.05,0.05,0.01,0.03
1239,0.01,0.07,0.03,0.03,0.03
1240,0.03,0.03,0.03,0.03,0.01
1241,0.03,0.03,0.05,0.03,0.01
1242,0.01,0.03,0.03,0.03,0.03
1243,0.05,0.03,0.05,0.01,0.01
1244,0.03,0.03,0.01,0.03,0.01
1245,0.05,0.01,0.01,0.01,0.03
1246,0.01,0.01,0.03,0.03,0.05
1247,0.01,0.03,0.01,0.03,0.03
1248,0.03,0.01,0.01,0.03,0.01
1249,0.01,0.01,0.03,0.03,0.01
1250,0.01,0.03,0.01,0.05,0.03
1251,0.03,0.01,0.03,0.05,0.01
1252,0.01,0.01,0.01,0.05,0.01
1253,0.03,0.01,0.01,0.01,0.03
1254,0.01,0.01,0.01,0.01,0.03
1255,0.01,0.01,0.03,0.03,0.01
1256,0.01,0.03,0.01,0.01,0.03
1257,0.03,0.01,0.01,0.01,0.01
1258,0.01,0.01,0.03,0.03,0.03
1259,0.01,0.03,0.03,0.01,0.03
1260,0.03,0.03,0.01,0.03,0.01
1261,0.03,0.01,0.01,0.01,0.01
1262,0.01,0.01,0.03,0.01,0.03
1263,0.01,0.03,0.05,0.01,0.03
1264,0.03,0.05,0.05,0.03,0.01
1265,0.05,0.05,0.01,0.01,0.01
1266,0.05,0.01,0.07,0.01,0.03
1267,0.01,0.07,,0.03,0.05
1268,,0.07,0.01,0.03,0.05
1269,0.07,0.01,0.03,0.01,0.01
1270,0.01,0.03,0.03,0.01,0.07
1271,0.03,0.03,0.03,0.03,0.07
1272,0.03,0.03,0.01,0.05,0.01
