,confidence,action
1368,0.43826786,6
1369,0.73263466,8
1370,0.62547076,2
1371,0.99647564,8
1372,0.96808875,8
1373,0.5797503,8
1374,0.66248566,11
1375,0.67123127,11
1376,0.9382336,12
1377,0.9119746,11
1378,0.6354799,13
1379,0.77733237,12
1380,0.32275793,12
1381,0.3864922,17
1382,0.9452444,12
1383,0.6868982,8
1384,0.7759075,6
1385,0.9358165,8
1386,0.84795505,3
1387,0.7607437,8
1388,0.5997734,3
1389,0.9998167,8
1390,0.8732872,8
1391,0.9938981,8
1392,0.38890454,6
1393,0.88482225,8
1394,0.6841026,8
1395,0.945426,8
1396,0.5870135,8
1397,0.9116085,8
1398,0.61561406,8
1399,0.69157165,8
1400,0.96520233,12
1401,0.6563462,11
1402,0.3471213,12
1403,0.8846047,12
1404,0.49599198,13
1405,0.7372518,15
1406,0.4481441,17
1407,0.97439754,8
1408,0.8485772,3
1409,0.9997125,8
1410,0.82003903,8
1411,0.99806863,8
1412,0.7475955,8
1413,0.9987047,8
1414,0.6618482,8
1415,0.9999653,8
1416,0.6248032,6
1417,0.94514865,8
1418,0.88459855,8
1419,0.8962475,8
1420,0.9497761,3
1421,0.99157095,8
1422,0.511577,3
1423,0.5613451,8
1424,0.98694324,12
1425,0.9509495,12
1426,0.958018,13
1427,0.34358722,11
1428,0.86810535,13
1429,0.72705495,10
1430,0.824748,6
1431,0.9066316,7
1432,0.7017942,3
1433,0.94166183,7
1434,0.74537617,7
1435,0.7585834,8
1436,0.5701745,3
1437,0.99229044,7
1438,0.88675565,3
1439,0.9999174,8
1440,0.9369073,6
1441,0.7646956,8
1442,0.7960254,5
1443,0.953159,8
1444,0.62099254,6
1445,0.9909978,8
1446,0.6258469,3
1447,0.7841603,11
1448,0.9077004,12
1449,0.86336577,12
1450,0.9036564,12
1451,0.73335934,13
1452,0.70576406,13
1453,0.7851222,13
1454,0.6601624,10
1455,0.9908291,7
1456,0.58197004,7
1457,0.9857566,7
1458,0.89520043,8
1459,0.8562352,7
1460,0.53209984,8
1461,0.9988871,8
1462,0.86776763,9
1463,0.97985315,8
1464,0.93116957,8
1465,0.99988806,8
1466,0.3874981,9
1467,0.84343433,8
1468,0.65194863,3
1469,0.55869305,11
1470,0.9037865,10
1471,0.99706465,11
1472,0.8478619,12
1473,0.5584285,12
1474,0.9208112,12
1475,0.6093825,12
1476,0.40964648,11
1477,0.60685813,15
1478,0.6300228,13
1479,0.9154671,8
1480,0.9985323,7
1481,0.8992216,7
1482,0.9895779,7
1483,0.5409781,7
1484,0.85463464,7
1485,0.9952428,8
1486,0.54043597,3
1487,0.9999225,8
1488,0.5603786,9
1489,0.7772934,8
1490,0.848557,8
1491,0.9929663,9
1492,0.9989053,9
1493,0.9934278,9
1494,0.96841025,9
1495,0.50865054,11
1496,0.9868472,12
1497,0.9909767,11
1498,0.8855305,12
1499,0.91311234,17
1500,0.77934504,11
1501,0.9702261,17
1502,0.68854266,10
1503,0.99978155,7
1504,0.9990395,7
1505,0.69954437,7
1506,0.91374665,7
1507,0.78467417,9
1508,0.5794335,7
1509,0.8719442,8
1510,0.9963446,7
1511,0.9889313,8
1512,0.9420353,9
1513,0.7122397,9
1514,0.9931097,9
1515,0.989638,8
1516,0.9774246,9
1517,0.9879039,9
1518,0.61440265,9
1519,0.57188666,11
1520,0.7433342,11
1521,0.93039286,12
1522,0.5857576,11
1523,0.4489048,17
1524,0.5776466,12
1525,0.57095516,17
1526,0.8767794,10
1527,0.7524119,8
1528,0.7992764,7
1529,0.99864525,8
1530,0.56021345,6
1531,0.9809398,8
1532,0.9131019,9
1533,0.96279734,9
1534,0.9939685,9
1535,0.9612843,9
1536,0.96862465,9
1537,0.950083,8
1538,0.47799104,8
1539,0.51017964,8
1540,0.7058555,8
1541,0.99774015,9
1542,0.7005899,9
1543,0.86212695,11
1544,0.85019636,12
1545,0.904637,12
1546,0.76803774,13
1547,0.6167121,11
1548,0.912662,12
1549,0.72361594,15
1550,0.91224396,17
1551,0.73464763,8
1552,0.89632654,8
1553,0.94886315,8
1554,0.98225176,8
1555,0.99877685,8
1556,0.7194918,8
1557,0.9971776,9
1558,0.92150426,9
1559,0.9998276,9
1560,0.7935973,8
1561,0.99122906,8
1562,0.9249323,8
1563,0.98623973,8
1564,0.8200533,8
1565,0.9583907,8
1566,0.90365493,10
1567,0.57531554,12
1568,0.61827415,12
1569,0.99948394,12
1570,0.99969923,12
1571,0.37181062,19
1572,0.99880886,12
1573,0.9768637,15
1574,0.46948826,15
1575,0.69535655,8
1576,0.9762063,8
1577,0.9803976,8
1578,0.7920303,8
1579,0.9836622,8
1580,0.9609887,8
1581,0.99829334,8
1582,0.998021,8
1583,0.54884315,9
1584,0.67336017,8
1585,0.8541546,9
1586,0.7085013,8
1587,0.9817748,8
1588,0.59144455,6
1589,0.9624777,8
1590,0.69239587,6
1591,0.34539154,16
1592,0.62987566,13
1593,0.9732491,15
1594,0.58493197,13
1595,0.54629177,19
1596,0.99827266,13
1597,0.37800643,15
1598,0.8648295,10
1599,0.92903095,7
1600,0.5250491,8
1601,0.9931171,8
1602,0.982466,8
1603,0.8435258,8
1604,0.9902866,8
1605,0.9962568,8
1606,0.8415916,8
1607,0.9678659,8
1608,0.4685769,8
1609,0.99894494,8
1610,0.8040272,5
1611,0.9599897,8
1612,0.5774979,3
1613,0.7553758,8
1614,0.44344136,3
1615,0.9960919,11
1616,0.99534756,12
1617,0.99852604,12
1618,0.99137664,12
1619,0.4922185,13
1620,0.44088316,12
1621,0.7510847,13
1622,0.93817824,7
1623,0.96970797,7
1624,0.78563124,8
1625,0.9804144,8
1626,0.5969499,8
1627,0.8676845,8
1628,0.974625,8
1629,0.99976355,8
1630,0.88641596,8
1631,0.9997738,8
1632,0.5577234,8
1633,0.99733573,8
1634,0.6761105,5
1635,0.9831717,8
1636,0.67496353,3
1637,0.8333161,9
1638,0.44213277,11
1639,0.89911276,11
1640,0.99261284,12
1641,0.4754114,13
1642,0.9127224,11
1643,0.50638247,12
1644,0.91905123,11
1645,0.5522138,10
1646,0.37934127,13
1647,0.9857318,7
1648,0.9969567,7
1649,0.82774585,8
1650,0.94925463,8
1651,0.6290569,8
1652,0.6544395,8
1653,0.999982,8
1654,0.93100065,8
1655,0.99988234,8
1656,0.7715974,7
1657,0.94084954,8
1658,0.3195866,9
1659,0.88713306,9
1660,0.8253511,9
1661,0.7941785,9
1662,0.88422227,9
1663,0.44661683,9
1664,0.83218545,11
1665,0.6033995,12
1666,0.5763441,11
1667,0.48720986,12
1668,0.9433373,12
1669,0.86661196,17
1670,0.3701204,12
1671,0.9999316,7
1672,0.9972953,7
1673,0.8073268,8
1674,0.9936009,7
1675,0.65407014,8
1676,0.6195906,7
1677,0.99702054,8
1678,0.6566825,7
1679,0.9795919,8
1680,0.57672536,9
1681,0.9976673,9
1682,0.8164352,9
1683,0.7205648,9
1684,0.8901091,9
1685,0.99982184,9
1686,0.50401056,9
1687,0.9097652,9
1688,0.9985927,11
1689,0.9727338,11
1690,0.5311113,10
1691,0.3975453,17
1692,0.9264158,17
1693,0.74055606,10
1694,0.89675474,10
1695,0.8888623,8
1696,0.45649832,6
1697,0.9986518,8
1698,0.9597542,6
1699,0.966738,8
1700,0.58466685,9
1701,0.99888784,8
1702,0.6938508,9
1703,0.96205986,9
1704,0.9115946,9
1705,0.9751819,9
1706,0.7922176,8
1707,0.99967337,8
1708,0.97204363,9
1709,0.9717684,9
1710,0.9980088,9
1711,0.92718756,9
1712,0.99737513,12
1713,0.70192236,11
1714,0.6802192,12
1715,0.71082413,15
1716,0.6017649,12
1717,0.94822973,11
1718,0.98054916,12
1719,0.9968003,8
1720,0.8699796,6
1721,0.9996136,8
1722,0.99393624,6
1723,0.99991703,8
1724,0.6831574,3
1725,0.99235994,8
1726,0.8990315,9
1727,0.97914666,9
1728,0.8437386,9
1729,0.9997353,9
1730,0.41438353,6
1731,0.99760866,8
1732,0.9608528,9
1733,0.9992537,8
1734,0.99160177,9
1735,0.7284885,12
1736,0.873578,12
1737,0.47152007,15
1738,0.8372381,13
1739,0.73346967,15
1740,0.9239872,13
1741,0.9211089,15
1742,0.78352493,11
1743,0.9735617,8
1744,0.8548634,8
1745,0.9938226,8
1746,0.56211185,7
1747,0.9892384,8
1748,0.858252,8
1749,0.9986091,8
1750,0.6178885,6
1751,0.7576722,8
1752,0.9833045,3
1753,0.94814324,9
1754,0.97220314,3
1755,0.8381727,8
1756,0.8446219,6
1757,0.8140063,9
1758,0.843751,9
1759,0.9804089,11
1760,0.49392083,11
1761,0.88146216,12
1762,0.88898504,13
1763,0.5034117,16
1764,0.5495853,11
1765,0.75228375,15
1766,0.7186873,11
1767,0.9635403,8
1768,0.73068494,3
1769,0.9255582,8
1770,0.75630647,3
1771,0.9989278,8
1772,0.7759695,3
1773,0.98511434,9
1774,0.99712783,3
1775,0.9756014,9
1776,0.987415,3
1777,0.68804187,8
1778,0.79338276,6
1779,0.9823407,8
1780,0.85136455,8
1781,0.8853057,9
1782,0.43256903,8
1783,0.43735528,9
1784,0.8500213,12
1785,0.97755206,12
1786,0.99385875,13
1787,0.9651603,16
1788,0.9995499,13
1789,0.4284922,16
1790,0.68513924,13
1791,0.9988085,7
1792,0.9387479,7
1793,0.7875752,7
1794,0.97589487,8
1795,0.60957247,8
1796,0.7845552,7
1797,0.9999255,8
1798,0.9960122,3
1799,0.99960726,8
1800,0.9085406,8
1801,0.9962063,8
1802,0.9845116,6
1803,0.99969304,8
1804,0.9626635,9
1805,0.9202836,9
1806,0.88119054,10
1807,0.99773467,12
1808,0.9817909,12
1809,0.3456107,13
1810,0.92806387,13
1811,0.67864954,12
1812,0.7927472,11
1813,0.45143676,15
1814,0.46786517,17
1815,0.97873837,7
1816,0.9893936,7
1817,0.9277397,8
1818,0.7126889,8
1819,0.6238962,8
1820,0.81007236,8
1821,0.9982982,8
1822,0.7896334,8
1823,0.9927241,8
1824,0.99979526,9
1825,0.99857986,9
1826,0.692816,9
1827,0.9452233,9
1828,0.53109246,5
1829,0.9801722,9
1830,0.55414665,10
1831,0.5281252,11
1832,0.58393025,13
1833,0.72794276,12
1834,0.75948226,13
1835,0.66880405,14
1836,0.4408577,12
1837,0.54433227,14
1838,0.5705737,12
1839,0.9947129,7
1840,0.97304577,7
1841,0.7926898,8
1842,0.7599219,8
1843,0.9960524,9
1844,0.8619206,8
1845,0.95048165,8
1846,0.5606364,9
1847,0.98235196,8
1848,0.89874256,9
1849,0.99999607,9
1850,0.5387487,2
1851,0.9761646,9
1852,0.8871469,3
1853,0.99689627,9
1854,0.3874213,12
1855,0.6249252,11
1856,0.74384236,12
1857,0.51740825,11
1858,0.6382118,11
1859,0.42136234,17
1860,0.61608696,17
1861,0.93872213,17
1862,0.9316004,10
1863,0.8990167,8
1864,0.96809375,6
1865,0.99818414,8
1866,0.73976344,6
1867,0.9984249,8
1868,0.77654624,8
1869,0.98530257,8
1870,0.806507,9
1871,0.90901566,9
1872,0.9896639,9
1873,0.8463746,9
1874,0.6670482,8
1875,0.7687553,8
1876,0.52045393,8
1877,0.9922437,9
1878,0.9013921,9
1879,0.77755415,11
1880,0.8424897,12
1881,0.5320285,13
1882,0.59734786,13
1883,0.9784793,15
1884,0.6899224,12
1885,0.9757823,15
1886,0.4469331,12
1887,0.5478262,7
1888,0.7406603,6
1889,0.9966286,8
1890,0.807149,6
1891,0.99775344,8
1892,0.37340522,8
1893,0.7750629,8
1894,0.4310687,6
1895,0.9123557,8
1896,0.99368167,8
1897,0.9653931,8
1898,0.6483421,8
1899,0.5762035,8
1900,0.7268128,6
1901,0.83577096,8
1902,0.8852067,9
1903,0.9923537,11
1904,0.5490788,12
1905,0.9943481,12
1906,0.6626238,13
1907,0.48501277,19
1908,0.89099896,11
1909,0.864734,15
1910,0.92872083,11
1911,0.9889915,8
1912,0.6752401,8
1913,0.95207864,8
1914,0.89430386,8
1915,0.93984056,8
1916,0.98188615,8
1917,0.99909353,8
1918,0.89083564,8
1919,0.975053,8
1920,0.99890625,3
1921,0.9062919,9
1922,0.99787605,3
1923,0.9251454,8
1924,0.3940948,3
1925,0.6238285,9
1926,0.8283763,9
1927,0.6204191,11
1928,0.46670583,13
1929,0.58192307,12
1930,0.9979394,13
1931,0.49818835,19
1932,0.75511813,13
1933,0.74558526,15
1934,0.38844648,8
1935,0.92880344,8
1936,0.9688817,8
1937,0.9677411,8
1938,0.7230444,3
1939,0.58603185,8
1940,0.557597,3
1941,0.91182095,9
1942,0.99098843,3
1943,0.9727845,8
1944,0.99004084,3
1945,0.9849214,8
1946,0.8812571,3
1947,0.99998033,8
1948,0.7454954,8
1949,0.8808956,9
1950,0.35883138,8
1951,0.6751272,15
1952,0.9832767,12
1953,0.5254989,12
1954,0.93502,13
1955,0.7615343,12
1956,0.99450266,13
1957,0.44534862,15
1958,0.9939739,7
1959,0.91874826,7
1960,0.9332994,7
1961,0.71991783,7
1962,0.41751483,7
1963,0.7919847,8
1964,0.9303322,3
1965,0.99997926,8
1966,0.9969649,3
1967,0.92268354,8
1968,0.7678161,3
1969,0.9798006,8
1970,0.7364907,9
1971,0.9827315,8
1972,0.66347355,9
1973,0.87809414,9
1974,0.7662837,9
1975,0.87489504,8
1976,0.59558123,13
1977,0.9960835,12
1978,0.8712748,12
1979,0.6999583,13
1980,0.9411836,13
1981,0.5105359,11
1982,0.61834574,10
1983,0.9281639,7
1984,0.9819728,7
1985,0.6359137,8
1986,0.65657634,7
1987,0.84298265,8
1988,0.84164554,9
1989,0.9866301,8
1990,0.8520222,9
1991,0.99908805,8
1992,0.74959147,9
1993,0.6682505,8
1994,0.78221667,9
1995,0.85397124,8
1996,0.9923459,9
1997,0.9198597,9
1998,0.60929066,9
1999,0.46669784,9
2000,0.674559,11
2001,0.5984068,11
2002,0.90631735,12
2003,0.52694505,14
2004,0.35295087,13
2005,0.5537175,14
2006,0.9942743,12
2007,0.51127684,7
2008,0.55840015,7
2009,0.757088,8
2010,0.439058,8
2011,0.9809502,9
2012,0.50793225,7
2013,0.5241362,8
2014,0.5298561,9
2015,0.9969459,8
2016,0.7455686,9
2017,0.99991286,8
2018,0.69877905,3
2019,0.96926963,8
2020,0.84032977,9
2021,0.9996861,9
2022,0.692854,9
2023,0.8862002,12
2024,0.9952943,12
2025,0.5134472,12
2026,0.8957247,13
2027,0.33686337,19
2028,0.47338545,11
2029,0.62745947,13
2030,0.86720514,12
2031,0.82468474,8
2032,0.9590326,6
2033,0.9995776,8
2034,0.8518682,6
2035,0.99907076,8
2036,0.99393517,9
2037,0.9711255,9
2038,0.9937563,9
2039,0.9662325,9
2040,0.49516657,3
2041,0.9731848,8
2042,0.975664,9
2043,0.9914795,8
2044,0.337851,6
2045,0.9553405,9
2046,0.9684031,9
2047,0.97823,11
2048,0.8805979,12
2049,0.9816363,11
2050,0.85460293,13
2051,0.41622093,15
2052,0.708102,11
2053,0.7440341,15
2054,0.5089238,10
2055,0.7917609,15
2056,0.58821005,6
2057,0.9922529,8
2058,0.7509338,8
2059,0.99967563,8
2060,0.50660354,9
2061,0.997118,9
2062,0.7547163,3
2063,0.9750831,9
2064,0.9189273,9
2065,0.53309417,9
2066,0.79416513,9
2067,0.5867413,9
2068,0.5805411,9
2069,0.9358872,8
2070,0.9734665,9
2071,0.89288896,11
2072,0.9440976,12
2073,0.7755429,12
2074,0.9879171,13
2075,0.5485439,15
2076,0.99598855,13
2077,0.9637645,15
2078,0.737994,10
2079,0.93063873,7
2080,0.9732729,8
2081,0.89524657,8
2082,0.9163284,8
2083,0.9215585,8
2084,0.6130363,8
2085,0.5093309,8
2086,0.7470254,9
2087,0.98087275,9
2088,0.9745588,8
2089,0.64985424,8
2090,0.63787764,9
2091,0.7248279,9
2092,0.37395695,6
2093,0.71959656,8
2094,0.8164834,9
2095,0.3790253,8
2096,0.9758017,12
2097,0.7546729,13
2098,0.86834764,13
2099,0.5073008,13
2100,0.9895812,13
2101,0.7504698,15
2102,0.82545865,15
2103,0.86351126,8
2104,0.95676357,8
2105,0.94027925,8
2106,0.9886608,8
2107,0.91946244,8
2108,0.9977672,8
2109,0.9983109,8
2110,0.8962787,8
2111,0.99419385,9
2112,0.86961997,8
2113,0.9164721,8
2114,0.7045954,5
2115,0.9591307,8
2116,0.6412923,9
2117,0.921163,9
2118,0.92093277,3
2119,0.54521894,15
2120,0.9989273,12
2121,0.9905752,12
2122,0.9841068,12
2123,0.5911478,12
2124,0.9351865,12
2125,0.5740304,13
2126,0.7218884,12
2127,0.994935,7
2128,0.7874667,7
2129,0.998762,7
2130,0.95118207,8
2131,0.94756544,8
2132,0.99145824,8
2133,0.7142593,8
2134,0.99971074,8
2135,0.69327575,8
2136,0.9285622,8
2137,0.8592646,8
2138,0.3803218,5
2139,0.82017773,8
2140,0.8431298,3
2141,0.86256355,10
2142,0.9411902,10
2143,0.6109131,10
2144,0.9999056,12
2145,0.99207824,12
2146,0.99750346,12
2147,0.79001427,12
2148,0.99927264,12
2149,0.568718,15
2150,0.9747155,12
2151,0.7560013,7
2152,0.6039653,7
2153,0.94262964,7
2154,0.9979802,7
2155,0.9427845,8
2156,0.87187225,8
2157,0.99998283,8
2158,0.70548147,7
2159,0.9999597,8
2160,0.64416707,6
2161,0.91563755,8
2162,0.67094874,6
2163,0.9897794,9
2164,0.69359076,3
2165,0.930872,9
2166,0.8072534,10
2167,0.8188526,10
2168,0.99366754,12
2169,0.9670988,12
2170,0.999808,12
2171,0.8071844,12
2172,0.99841726,12
2173,0.7637267,17
2174,0.64794326,12
2175,0.5572343,8
2176,0.99958533,7
2177,0.908537,7
2178,0.99925774,7
2179,0.8344594,7
2180,0.76694036,7
2181,0.9997303,8
2182,0.8714165,9
2183,0.99866045,8
2184,0.5431179,9
2185,0.7367505,9
2186,0.55422384,6
2187,0.5594651,9
2188,0.9771489,9
2189,0.999918,9
2190,0.9942345,9
2191,0.63581747,9
2192,0.9878099,12
2193,0.56074363,11
2194,0.8697988,12
2195,0.40270317,15
2196,0.42094356,14
2197,0.80853724,10
2198,0.97130054,10
2199,0.983442,8
2200,0.72773397,7
2201,0.98669875,8
2202,0.79753226,6
2203,0.76106846,8
2204,0.345161,4
2205,0.9999827,8
2206,0.7477598,4
2207,0.9993647,8
2208,0.83518714,6
2209,0.88985777,8
2210,0.88908994,9
2211,0.73125416,9
2212,0.8116114,8
2213,0.9981548,9
2214,0.6103272,9
2215,0.6918949,9
2216,0.99854916,12
2217,0.7999641,12
2218,0.9999832,13
2219,0.98871607,13
2220,0.9992169,13
2221,0.5891765,13
2222,0.93658566,12
2223,0.89859605,8
2224,0.7818335,8
2225,0.97628284,8
2226,0.82152313,6
2227,0.99997056,8
2228,0.50810754,8
2229,0.96041757,8
2230,0.5641831,9
2231,0.9057393,8
2232,0.4680685,8
2233,0.99988675,9
2234,0.6330032,8
2235,0.7832699,8
2236,0.8577453,8
2237,0.81715214,8
2238,0.8769716,9
2239,0.4919708,11
2240,0.99974555,13
2241,0.7142111,15
2242,0.9999523,13
2243,0.57722265,13
2244,0.9994512,13
2245,0.45374888,13
2246,0.8045034,13
2247,0.83664685,9
2248,0.9975268,8
2249,0.9628695,8
2250,0.8523328,8
2251,0.96206474,8
2252,0.5338084,9
2253,0.9753255,9
2254,0.98157364,9
2255,0.9988949,9
2256,0.95588905,8
2257,0.7249643,9
2258,0.5695757,9
2259,0.6432935,9
2260,0.644449,9
2261,0.98288304,8
2262,0.7975257,9
2263,0.39682436,11
2264,0.8550579,12
2265,0.7699364,15
2266,0.99186206,12
2267,0.98717713,15
2268,0.6500665,12
2269,0.97554445,15
2270,0.7443142,13
2271,0.90208924,8
2272,0.9627731,8
2273,0.83591145,8
2274,0.8662243,8
2275,0.9528642,8
2276,0.7966486,8
2277,0.99757737,9
2278,0.50803244,3
2279,0.9971614,9
2280,0.9846523,3
2281,0.9806892,9
2282,0.9470502,3
2283,0.9395656,8
2284,0.53502214,8
2285,0.7650411,9
2286,0.9767944,9
2287,0.8543252,9
2288,0.9543848,13
2289,0.8781641,13
2290,0.99203366,13
2291,0.77659464,13
2292,0.9955712,13
2293,0.7703721,15
2294,0.56991076,8
2295,0.65832007,8
2296,0.55717266,8
2297,0.65460294,8
2298,0.82524425,9
2299,0.5211548,8
2300,0.62150645,3
2301,0.87385684,8
2302,0.90171796,3
2303,0.8028681,9
2304,0.72789985,3
2305,0.67055464,9
2306,0.49957776,3
2307,0.76824725,9
2308,0.9871482,9
2309,0.99746954,9
2310,0.9897479,9
2311,0.801825,9
2312,0.9441876,12
2313,0.79986835,16
2314,0.8235644,12
2315,0.5839175,13
2316,0.999977,13
2317,0.62225544,16
2318,0.9636293,13
2319,0.9770783,8
2320,0.53890604,9
2321,0.9952425,9
2322,0.88086694,9
2323,0.91826963,9
2324,0.84626025,8
2325,0.99739707,8
2326,0.80401665,8
2327,0.9995437,8
2328,0.98163533,9
2329,0.9914308,9
2330,0.9909938,9
2331,0.9658749,9
2332,0.9944727,9
2333,0.9990982,9
2334,0.9975337,9
2335,0.89553404,11
2336,0.96259576,12
2337,0.96712846,12
2338,0.9803467,12
2339,0.4402166,13
2340,0.5750133,13
2341,0.6693491,19
2342,0.9931125,13
2343,0.9875065,7
2344,0.6122792,9
2345,0.85924447,8
2346,0.67127645,9
2347,0.5686083,9
2348,0.99431396,7
2349,0.99319506,8
2350,0.5251318,7
2351,0.9984817,8
2352,0.9977672,9
2353,0.99908555,9
2354,0.9910155,9
2355,0.97784436,8
2356,0.61106384,9
2357,0.9890976,9
2358,0.9992061,9
2359,0.9493104,9
2360,0.9984187,12
2361,0.61267406,12
2362,0.68396133,12
2363,0.5288638,15
2364,0.7383431,11
2365,0.9051546,17
2366,0.6128045,12
2367,0.9984761,8
2368,0.68794066,8
2369,0.9989893,8
2370,0.38741326,6
2371,0.99023,8
2372,0.9996749,9
2373,0.5194328,8
2374,0.9944727,9
2375,0.6927852,9
2376,0.9967198,9
2377,0.9999169,9
2378,0.9616465,9
2379,0.9986929,8
2380,0.9928014,8
2381,0.911384,9
2382,0.9750591,9
2383,0.5513908,9
2384,0.85675544,12
2385,0.78753835,12
2386,0.9888391,12
2387,0.7298244,15
2388,0.90720844,11
2389,0.61602825,8
2390,0.58049506,11
2391,0.99964714,8
2392,0.6503504,8
2393,0.9938968,8
2394,0.8751326,6
2395,0.9864763,8
2396,0.78493667,9
2397,0.6928986,8
2398,0.8339727,9
2399,0.7805791,8
2400,0.70458406,9
2401,0.64458543,8
2402,0.9971955,8
2403,0.9738754,8
2404,0.93948424,9
2405,0.9733742,8
2406,0.94865996,9
2407,0.9580957,11
2408,0.92084855,13
2409,0.8597553,15
2410,0.9895265,13
2411,0.96022576,15
2412,0.92219484,13
2413,0.5008235,16
2414,0.88873875,11
2415,0.98272115,8
2416,0.9845665,8
2417,0.9266108,8
2418,0.97774774,8
2419,0.968716,8
2420,0.9922178,8
2421,0.98810786,9
2422,0.6917716,3
2423,0.99926895,9
2424,0.9389103,8
2425,0.62008196,9
2426,0.91719455,8
2427,0.9736318,9
2428,0.6795209,6
2429,0.92086834,9
2430,0.6433524,11
2431,0.37952694,16
2432,0.97250813,12
2433,0.31227815,13
2434,0.90872955,12
2435,0.5524001,19
2436,0.5519487,13
2437,0.61866516,15
2438,0.8800358,13
2439,0.44862857,16
2440,0.96419936,8
2441,0.75938475,8
2442,0.6063169,7
2443,0.7693128,9
2444,0.9803972,8
2445,0.95609814,9
2446,0.9902956,8
2447,0.7491023,9
2448,0.9995907,8
2449,0.89274466,8
2450,0.78824997,5
2451,0.9563306,9
2452,0.8739794,3
2453,0.7775882,9
2454,0.53387076,10
2455,0.33438247,16
2456,0.999962,12
2457,0.98182213,12
2458,0.9367942,12
2459,0.5761609,12
2460,0.6651786,12
2461,0.3084054,15
2462,0.4798551,12
2463,0.9904942,7
2464,0.9529697,8
2465,0.9200108,7
2466,0.9915244,8
2467,0.52237105,9
2468,0.99981135,8
2469,0.92469984,8
2470,0.63096154,8
2471,0.9679587,8
2472,0.9958638,8
2473,0.98527247,8
2474,0.7536709,7
2475,0.9419554,8
2476,0.4469189,9
2477,0.9383562,9
2478,0.56775415,10
2479,0.8261036,11
2480,0.56905144,12
2481,0.6633507,11
2482,0.91432875,12
2483,0.91939723,13
2484,0.82142276,13
2485,0.95448655,13
2486,0.97912633,13
2487,0.8993743,8
2488,0.807124,8
2489,0.8056348,8
2490,0.79071856,9
2491,0.9283621,9
2492,0.6947376,9
2493,0.7108949,8
2494,0.50437754,3
2495,0.8737468,8
2496,0.5647533,8
2497,0.6142919,9
2498,0.6560812,9
2499,0.999433,9
2500,0.94395936,9
2501,0.9984118,9
2502,0.91474456,9
2503,0.3137729,9
2504,0.795489,13
2505,0.58368766,11
2506,0.9526595,13
2507,0.74590445,11
2508,0.96402174,13
2509,0.92483646,17
2510,0.910345,17
2511,0.9598734,7
2512,0.99299884,7
2513,0.99872273,7
2514,0.83884287,7
2515,0.8041316,7
2516,0.8227844,7
2517,0.984423,8
2518,0.6646362,9
2519,0.862641,8
2520,0.986133,9
2521,0.9991627,9
2522,0.9970626,9
2523,0.9598107,9
2524,0.99086565,9
2525,0.99954814,9
2526,0.9985475,9
2527,0.5637681,11
2528,0.81929684,12
2529,0.9511401,12
2530,0.7565575,11
2531,0.41646442,11
2532,0.43641183,11
2533,0.40587702,17
2534,0.97315943,10
2535,0.73008764,7
2536,0.80447537,8
2537,0.8518632,8
2538,0.5833427,8
2539,0.9992575,8
2540,0.99981064,9
2541,0.90238327,9
2542,0.9977564,9
2543,0.93489146,9
2544,0.97039366,9
2545,0.69297045,8
2546,0.9056738,8
2547,0.721111,8
2548,0.6900608,9
2549,0.83585,9
2550,0.51585907,9
2551,0.40368876,16
2552,0.999967,12
2553,0.88934565,12
2554,0.86093515,12
2555,0.97688454,15
2556,0.89689213,13
2557,0.6736733,15
2558,0.6096653,10
2559,0.32115662,7
2560,0.8434355,8
2561,0.992535,8
2562,0.53942114,6
2563,0.99985075,8
2564,0.58910185,9
2565,0.997474,8
2566,0.68801105,9
2567,0.99761546,8
2568,0.95945376,8
2569,0.9951342,9
2570,0.8521539,8
2571,0.98292404,8
2572,0.5901691,9
2573,0.93648744,9
2574,0.98126924,8
2575,0.85586023,8
2576,0.9417237,12
2577,0.830411,12
2578,0.98936707,13
2579,0.8762201,19
2580,0.7881878,13
2581,0.7566065,19
2582,0.7957606,19
2583,0.99979216,8
2584,0.9920859,8
2585,0.99436754,8
2586,0.5324277,8
2587,0.93706745,8
2588,0.8645991,9
2589,0.86135316,9
2590,0.41895312,9
2591,0.6601837,9
2592,0.9190277,3
2593,0.99427056,9
2594,0.56721985,3
2595,0.88660604,7
2596,0.6949493,3
2597,0.7673593,16
2598,0.37224224,9
2599,0.7697418,16
2600,0.5637929,13
2601,0.6018423,16
2602,0.999918,13
2603,0.56908315,16
2604,0.99991035,13
2605,0.96556795,16
2606,0.7290197,13
2607,0.9550117,8
2608,0.9999964,8
2609,0.9986804,8
2610,0.95494986,8
2611,0.91693896,8
2612,0.8875963,8
2613,0.88175267,8
2614,0.59735656,6
2615,0.98953164,9
2616,0.98895615,8
2617,0.64680445,8
2618,0.58053344,5
2619,0.7344153,8
2620,0.6934871,3
2621,0.62838876,9
2622,0.48030722,10
2623,0.80204576,16
2624,0.9797697,12
2625,0.65034616,12
2626,0.95469487,12
2627,0.7326566,15
2628,0.76243204,13
2629,0.8905641,15
2630,0.8970146,12
2631,0.9995591,7
2632,0.45993495,7
2633,0.99572253,7
2634,0.8920442,3
2635,0.97904384,7
2636,0.9993907,8
2637,0.995834,8
2638,0.98967206,8
2639,0.9894656,8
2640,0.5819164,8
2641,0.61169016,8
2642,0.48637822,7
2643,0.96719414,9
2644,0.7076661,3
2645,0.93504673,9
