,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption
2407,0.9735909,0.23146093,0.19644661,0.8035534,0.41776848,1.0329629,0.50555557,-0.016183076,0.51637167,0.05,-0.027384466,-0.009076603,0.5061385,0.05,-0.013273872,0.14830258,0.4291068,1.0489651,0.3837491
2408,0.9597304,0.27723822,0.16071159,0.8545531,0.238497,0.9342684,0.5411111,0.1125762,0.4596952,-0.03,0.10864307,0.4329381,0.43083945,-0.03,0.37188876,0.176464,0.56884503,0.96897984,0.406396
2409,0.92509115,0.23607577,0.18298243,0.8139513,0.12752792,0.8110964,0.31666666,0.33711898,0.2725172,0.05,0.3666175,0.36867785,0.32775444,0.05,0.686936,0.081548855,0.7491125,1.0489811,0.30326584
2410,0.92149895,0.22,0.17047597,0.8835534,0.05769565,0.7736492,0.23666668,0.45084563,0.13912487,0.03,0.476411,0.4075656,0.29528856,0.03,0.5733578,0.14299075,0.7544976,1.0289812,0.33303982
2411,0.9630127,0.22374016,0.17644662,0.86968935,0.046245106,0.62525684,0.18111111,0.4773943,0.008348083,0.03,0.530472,0.3498531,0.028761806,0.03,0.5271879,0.30837297,0.75794834,1.0289812,0.38958415
2412,0.9305846,0.26,0.13684677,0.8570861,0.01,0.51,0.15444446,0.5426057,0.01,-0.01,0.4937758,0.43497375,0.01,-0.01,0.37096536,0.13936938,0.67634183,0.98898125,0.36480084
2413,0.94221294,0.2543349,0.14608698,0.85752416,0.02265665,0.37335172,0.112222224,0.57637167,-0.01,0.01,0.46000984,0.5661385,-0.01,0.01,0.40133265,0.22064802,0.5745327,1.0089812,0.39472488
2414,0.93382555,0.2448475,0.14851597,0.84445304,0.06576383,0.24411182,0.26555556,0.43969518,-0.01,0.01,0.44034415,0.39083946,-0.01,-0.01,0.5104617,0.20745148,0.38728443,1.0089812,0.4306354
2415,0.93648994,0.27490067,0.16212657,0.85198563,0.15576045,0.13434309,0.24777779,0.29251722,0.03,-0.03,0.34268436,0.40775445,-0.03,-0.03,0.33325288,0.24936344,0.18101414,0.96898127,0.4518488
2416,0.88504523,0.2,0.18958038,0.9035534,0.2916046,0.034945328,0.36111113,0.119124874,0.05,-0.05,0.11118606,0.27528855,0.05,-0.05,0.22418678,0.29685965,-0.03880553,0.9489812,0.5664113
2417,0.90301275,0.252816,0.1643676,0.83943415,0.40014368,0.023165496,0.44777778,0.06834808,0.03,0.03,0.0053982306,0.08876181,0.03,0.03,0.020367263,0.18181628,0.03,0.85398006,0.4243685
2418,0.9567766,0.23224871,0.14278717,0.8616011,0.50197244,0.003162912,0.5588889,0.03,0.03,0.03,-0.03,0.03,0.03,0.03,-0.03,0.25988284,0.03,1.0134131,0.53955746
2419,0.9523083,0.26465642,0.17606959,0.8583276,0.57940954,-0.00038007647,0.57222223,0.05,0.05,0.072615534,-0.05,0.05,0.05,0.08672613,-0.05,0.1832993,0.05,1.0475948,0.4688015
2420,0.92301273,0.25779095,0.13644661,0.86185026,0.75409675,0.06864779,0.55444443,-0.01,0.01,0.12864307,0.01,-0.01,0.01,0.39188877,0.01,0.24581748,-0.01,0.9888564,0.5250521
2421,0.9367855,0.24174507,0.13715774,0.8515054,0.8480838,0.14139183,0.41,-0.01,-0.01,0.32661748,0.01,-0.01,-0.01,0.626936,0.01,0.2197301,-0.01,0.8134269,0.46352032
2422,0.90779525,0.27072904,0.17618327,0.872888,0.93588305,0.26709485,0.42555556,0.03,-0.03,0.416411,-0.03,0.03,-0.03,0.63335776,0.03,0.21980803,-0.03,0.31094593,0.3213573
2423,0.9371396,0.25818637,0.13834412,0.8485182,0.9866495,0.36908972,0.44333333,-0.01,0.01,0.57047194,-0.01,-0.01,0.01,0.56718785,-0.01,0.17990127,0.01,0.01,0.38798493
2424,0.9575753,0.23202547,0.11966923,0.83545697,1.0187505,0.4786851,0.72999996,0.03,0.03,0.5137758,-0.03,-0.03,0.03,0.33096537,-0.03,0.11492512,0.03,0.03,0.5131849
2425,0.9093397,0.22560525,0.031524144,0.49423182,0.99307865,0.6060296,0.48333335,-0.018093215,0.06622294,0.5200098,-0.05,-0.05,0.08672613,0.46133265,-0.05,0.09469196,0.05,0.05,0.4331043
2426,0.93243325,0.24194698,0.002035773,0.50894624,0.94211495,0.70182264,0.48333335,0.05,0.088643074,0.50034416,-0.0383736,-0.05,0.35188875,0.5704617,-0.05,0.10101195,0.05,0.05,0.43528876
2427,0.97581863,0.27977514,0.013567186,0.48752767,0.84175646,0.87322277,0.49444446,0.05,0.3666175,0.26268435,-0.05,0.05,0.686936,0.25325286,-0.05,0.13009366,0.05,0.05,0.5453406
2428,0.9252246,0.24622805,-0.0050175632,0.50943357,0.755814,0.933987,0.4788889,-0.01,0.43641102,0.15257621,0.01,-0.01,0.5933578,0.18418679,0.01,0.21514533,0.01,-0.01,0.49399948
2429,0.9329513,0.262662,-0.05,0.5104291,0.67940956,0.98859835,0.41666666,-0.05,0.51047194,0.08539823,-0.05,-0.05,0.50718784,0.10036726,0.05,0.19320461,-0.05,-0.05,0.43259022
2430,0.97174376,0.29298627,-0.022025535,0.526184,0.47610438,0.9731962,0.40321594,-0.05,0.4337758,0.05,0.05,-0.05,0.31096536,0.05,0.05,0.14847633,-0.05,-0.05,0.41713032
2431,0.93112653,0.2455542,-0.008896165,0.50230277,0.3715758,0.98157614,0.47666666,0.032615535,0.48000982,-0.01,0.016548673,0.04672613,0.40133265,0.01,0.07919203,0.1474246,0.3829392,-0.01,0.4237536
2432,0.9115928,0.25906307,-0.017805919,0.49937233,0.28,0.9357942,0.44111112,0.10864307,0.48034415,-0.03,0.1853589,0.43188876,0.55046165,-0.0009308886,0.6134207,0.105279475,0.5569311,0.23410931,0.4984226
2433,0.94846743,0.22064734,-0.026466295,0.47094893,0.16846704,0.8434954,0.30333334,0.2866175,0.28268436,0.03,0.3652999,0.666936,0.27325287,0.03,0.81069255,0.26460013,0.6738175,0.3464913,0.39822474
2434,0.9279555,0.24323486,0.0038602878,0.52353686,0.09018472,0.72392225,0.20333333,0.416411,0.1125762,-0.03,0.5216421,0.63335776,0.20418678,-0.03,0.90827906,0.1955123,0.7304951,0.7705032,0.53134435
2435,0.90223134,0.27848685,0.008302924,0.5051176,0.056141946,0.66779166,0.21444497,0.51047194,-0.014601771,0.034245066,0.61095345,0.60718787,0.00036726147,-0.05,0.97759706,0.22182737,0.7019892,0.93131554,0.47236285
2436,0.9315851,0.25515676,0.0014153009,0.50508815,-0.0011879926,0.49337846,0.2988889,0.47377583,-0.01,0.01,0.64225173,0.37096536,-0.01,0.01,0.93759704,0.30915472,0.67056704,0.9873991,0.43027142
2437,0.93734777,0.22955878,-0.007552933,0.47769147,0.018303394,0.40035266,0.29666668,0.44000983,-0.03,0.03,0.5432547,0.44133264,-0.03,0.03,0.8726023,0.22386998,0.51742154,0.9688298,0.43250397
2438,0.8830127,0.25266632,-0.0052212803,0.55,0.018198252,0.22551961,0.37222224,0.40034413,0.05,-0.05,0.53869224,0.47046167,0.05,-0.05,0.8255069,0.2797115,0.4077545,1.048957,0.43298268
2439,0.937188,0.24560998,0.003170795,0.50123376,0.116446614,0.16320783,0.38555557,0.28268436,0.03,-0.03,0.40659785,0.27325287,0.03,-0.03,0.7772011,0.09727581,0.16704115,0.9689684,0.42252788
2440,0.9346565,0.2,0.033659577,0.53460467,0.3,0.016987298,0.55,0.092576206,-0.05,-0.05,0.25058997,0.124186784,-0.05,-0.05,0.69533056,0.22403385,-0.042133104,0.94896936,0.5418365
2441,0.93205154,0.2501968,0.0077737784,0.5059406,0.37473914,0.0143807,0.65444446,0.02539823,-0.01,-0.01,0.055231072,0.04036726,0.01,-0.01,0.24294859,0.31658164,-0.01,0.8535694,0.5088761
2442,0.94276583,0.24272221,0.001125912,0.49495625,0.505962,-0.0014127076,0.5788889,0.01,-0.01,0.01,-0.01,0.01,-0.01,0.01,-0.01,0.25607425,0.01,0.7381694,0.46796227
2443,0.94251907,0.23290162,0.028817212,0.5064511,0.6085789,-0.004082866,0.6522222,-0.03,0.03,-0.0034513269,0.03,-0.03,0.03,0.059192024,0.03,0.25097772,0.03,0.38449055,0.40644777
2444,0.939924,0.23653686,0.0228606,0.47859138,0.72773445,0.0677099,0.72999996,-0.03,-0.03,0.1853589,0.03,-0.03,-0.03,0.5534208,0.03,0.20943275,0.03,0.30909055,0.44566667
2445,0.92402107,0.23432246,0.028766455,0.5076022,0.85326445,0.13972773,0.72999996,-0.03,0.03,0.3652999,0.03,-0.03,0.03,0.7506926,0.03,0.1738028,0.03,0.2639572,0.4601408
2446,0.93331534,0.24104363,0.0016864451,0.49707937,0.92438304,0.24783415,0.6766667,-0.01,-0.01,0.5016421,0.01,-0.01,-0.01,0.8682791,0.01,0.17691678,0.01,0.19882388,0.47430432
2447,0.923389,0.24460998,-0.009157985,0.49784485,0.9847995,0.37280062,0.65444446,0.01,0.01,0.6098033,0.01,-0.01,0.01,0.91759706,0.01,0.14102912,0.01,0.15369055,0.4619001
2448,0.93086076,0.26778367,-0.03,0.49193662,1.03,0.5238227,0.97,0.03,-0.03,0.60225177,0.03,0.03,-0.03,0.8975971,0.03,0.17696838,-0.03,0.06855721,0.5004965
2449,0.98301274,0.23914306,0.09644662,0.12678906,0.9329629,0.57940954,0.6611111,0.05,-0.023451328,0.52325463,-0.05,-0.05,0.13919203,0.8926023,-0.05,0.13334963,0.05,0.05,0.46047315
2450,0.9330127,0.25,0.14644662,0.14644662,0.9330127,0.75,0.53333336,0.0,0.1553589,0.48869222,0.0,0.0,0.58342075,0.81007344,0.0,0.14596085,0.0,0.0,0.4835429
2451,0.91475755,0.18,0.21644661,0.2064899,0.9235534,0.92288953,0.56333333,0.07,0.4052999,0.30659786,0.07,-0.07,0.8506926,0.72853094,0.07,0.06691899,-0.07,0.07,0.55041766
2452,0.92409676,0.24156803,0.14825852,0.14203219,0.74671215,0.9370037,0.5677778,-0.01,0.4816421,0.21058998,-0.01,-0.01,0.8682791,0.65533054,0.01,0.15091716,0.01,-0.01,0.4717996
2453,1.0030128,0.2800818,0.076446615,0.07860361,0.69940954,0.9749235,0.5411111,-0.06928803,0.52980334,0.11523107,0.07,-0.07,0.85759705,0.22502159,0.07,0.16911815,-0.053788893,-0.04510379,0.4083978
2454,0.92542446,0.27893046,0.21644661,0.16320328,0.5192861,1.0432652,0.5077778,0.07,0.70225173,0.07,0.07,-0.07,0.99759704,-0.07,-0.07,0.021520674,0.07,0.07,0.3947262
2455,1.0030128,0.22136804,0.076446615,0.1409099,0.40945232,0.95257396,0.6811111,0.09654868,0.50325465,0.07,-0.04148476,0.15919203,0.7726023,0.07,0.054868832,0.2099084,0.44156653,0.25730333,0.41183132
2456,0.9059905,0.23752983,0.14778371,0.13367021,0.22747311,0.95221996,0.5411111,0.1853589,0.45869222,0.03,0.16765979,0.6134207,0.78007346,0.03,0.48922074,0.15632774,0.6108534,0.48141265,0.45715618
2457,0.90690213,0.26061916,0.12841623,0.1496642,0.12585962,0.8239125,0.32555556,0.3052999,0.34659785,0.03,0.30136678,0.81069255,0.76853096,0.03,0.66779643,0.30120447,0.677964,0.74552196,0.52371204
2458,0.9243699,0.26304874,0.14126487,0.1689691,0.049346704,0.77942014,0.36333334,0.4616421,0.23058997,-0.03,0.45967552,0.8482791,0.6753305,-0.03,0.87661076,0.2558742,0.79237425,0.94545126,0.45760092
2459,0.9442507,0.2,0.19644661,0.12450524,0.06703709,0.6134692,0.27222222,0.64980334,0.09523107,0.05,0.62423795,0.87759703,0.28294858,0.05,0.8895917,0.20412947,0.8058564,1.0468683,0.34312245
2460,0.9330127,0.25,0.14644662,0.14644662,0.0,0.5,0.6,0.63225174,0.0,0.0,0.6253687,0.92759705,0.0,0.0,0.94543546,0.3396247,0.6824415,0.9987734,0.4288538
2461,0.9330127,0.25,0.14644662,0.14644662,0.017037086,0.37059048,0.54444444,0.57325464,0.0,0.0,0.6096362,0.8426023,0.0,0.0,0.95068204,0.27125847,0.546489,0.9989429,0.42896873
2462,0.9899559,0.19579439,0.19815497,0.1685315,0.073928356,0.24483116,0.47444445,0.48450842,0.07,-0.0540668,0.42459196,0.8800734,0.04763536,0.07,0.79149,0.29556072,0.427177,1.0032003,0.44749677
2463,0.88628286,0.26691964,0.10448199,0.14057526,0.10973719,0.12102428,0.63,0.44659784,0.07,0.07,0.28889874,0.8685309,0.07,0.07,0.6844596,0.31101826,0.20791209,1.0689594,0.5616822
2464,0.92314035,0.26848355,0.16103151,0.15545455,0.22537869,0.09042109,0.5922223,0.23058997,0.004321133,-0.03,0.15879056,0.6153306,0.03,0.03,0.5534208,0.22017127,-0.02222777,1.0289594,0.5274309
2465,0.9629887,0.2258621,0.13745527,0.13294882,0.38645524,-0.004626829,0.8522222,0.015231071,-0.03,-0.03,0.07719764,0.20294859,-0.03,-0.03,0.20418678,0.21442807,-0.03,0.96895945,0.5268387
2466,0.93185884,0.24809651,0.13753402,0.137547,0.4911909,0.00045620406,0.95666665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-0.004559229,0.16893521,0.01,1.0089594,0.4849402
2467,0.9371264,0.26411223,0.15313527,0.16506304,0.64915586,0.01932383,1.03,-0.03,0.03,-0.0014847592,-0.03,-0.03,-0.03,0.09486883,0.03,0.20910946,-0.03,0.96895945,0.5250004
2468,0.9476865,0.2578134,0.13761269,0.15650497,0.7699582,0.06071374,0.9966666,-0.03,-0.03,0.16765979,0.005051898,-0.03,-0.03,0.5441658,-0.03,0.18537945,-0.03,0.96895945,0.5279704
2469,0.9401563,0.2386959,0.15142009,0.15330754,0.8463458,0.16621713,0.97,0.03,0.03,0.36136678,0.03,0.03,0.03,0.7277964,-0.03,0.15480113,0.03,0.98382604,0.45357305
2470,0.9414341,0.25804254,0.14855833,0.14360784,0.92970324,0.2585869,1.01,-0.01,-0.01,0.47967553,-0.01,-0.01,-0.01,0.89661074,-0.01,0.14592989,-0.01,0.98494434,0.50477827
2471,0.9359663,0.25419343,0.14350665,0.14515963,0.988084,0.3752901,1.01,-0.01,-0.01,0.56423795,-0.01,0.01,-0.01,0.9029066,0.01,0.14723316,-0.01,0.939811,0.4771316
2472,0.9305163,0.24851266,0.15534586,0.1409266,1.0062348,0.5080866,0.84555554,0.01,0.01,0.6315779,-0.01,0.01,0.01,0.95543545,-0.01,0.22425038,0.01,0.9146776,0.49066472
2473,0.9337126,0.25882575,0.49450263,0.009667825,0.991037,0.6246059,0.9766666,-0.01,0.01851524,0.5996362,-0.01,0.01,0.13486883,0.94068205,-0.01,0.33426285,-0.01,0.9805717,0.58588403
2474,0.91703486,0.27132705,0.48587924,0.010779798,0.9148582,0.7699484,0.93666667,-0.03,0.10765979,0.5245919,-0.03,0.03,0.48416582,0.89149,0.03,0.23428139,-0.03,0.75672466,0.47320327
2475,0.9326838,0.24742082,0.5284959,0.025215596,0.82699907,0.8281779,0.97,0.03,0.36136678,0.38889873,0.028176542,0.03,0.7277964,0.7844596,-0.03,0.22065163,0.03,0.41776398,0.36917657
2476,0.91349775,0.22693427,0.47,0.029424869,0.7614538,0.90301275,0.91888887,0.03,0.5196755,0.15879056,0.03,0.03,0.9366107,0.5534208,-0.03,0.22127259,0.03,0.03,0.43293297
2477,0.9819885,0.21049519,0.456537,0.031461563,0.5852217,0.9505819,0.8388889,-0.05,0.52423793,0.09719764,-0.05,-0.004639972,0.8629066,0.22418678,0.05,0.24726191,-0.05,-0.05,0.54688895
2478,0.98014325,0.24888611,0.57,-0.060779866,0.43,1.0547528,0.78555554,-0.07,0.5553687,0.07,0.07,-0.07,0.8754355,0.07,0.07,0.30793315,-0.07,-0.07,0.5853323
2479,0.95792544,0.24001342,0.47181505,-0.018082473,0.34062243,1.0029663,0.82555556,0.05851524,0.5796362,0.03,0.045732547,0.09486883,0.980682,-0.03,0.03,0.20919222,0.3032729,0.03,0.436791
2480,0.98301274,0.23589633,0.55,-0.031611145,0.2319429,0.9209291,0.7722222,0.08765979,0.54459196,-0.05,0.09916421,0.56416583,0.81149,0.05,0.053147953,0.23006175,0.37106356,0.13730332,0.53683895
2481,0.9312068,0.24666911,0.5082963,-0.009280398,0.14176272,0.85308903,0.76555556,0.34136677,0.36889872,-0.01,0.117826946,0.6877964,0.7644596,-0.01,-0.008950682,0.17611176,0.2940792,0.01,0.38091978
2482,0.93869793,0.2538337,0.49,-0.01,0.06332817,0.75546414,0.76555556,0.47967553,0.19879057,-0.01,0.17190756,0.89661074,0.59342074,-0.01,0.01524659,0.2907157,0.44926208,0.17730331,0.53169584
2483,0.8830127,0.2227892,0.55,0.05,-0.032962915,0.66744924,0.70555556,0.62423795,-0.0028023608,0.05,0.3420354,0.8629066,0.22418678,-0.05,0.057345226,0.19377698,0.35909757,0.42460665,0.4610061
2484,0.8947873,0.2,0.4733811,0.03672967,0.039618306,0.45,0.65,0.6753687,-0.05,0.05,0.33515242,0.9954355,-0.05,0.05,0.05,0.2715969,0.41700113,0.61191,0.5429622
2485,0.95587146,0.2688162,0.48843318,0.006225098,0.031418636,0.3636589,0.72999996,0.5796362,0.03,0.00826823,0.2522222,0.9206821,0.03,0.03,-0.026852045,0.14587462,0.5103682,0.9408148,0.52015847
2486,0.9232028,0.2459628,0.51,-0.01,0.06930156,0.24830109,0.72333336,0.48459196,-0.01,0.01,0.35611603,0.85149,-0.01,0.01,0.1673977,0.21984299,0.24814971,1.0064439,0.4785212
2487,0.9382196,0.26,0.5079855,0.01,0.14721802,0.13644661,0.76555556,0.34889874,0.01,-0.01,0.1443756,0.7644596,0.01,-0.01,0.005739769,0.22933948,0.13383973,0.98872364,0.50443876
2488,0.98301274,0.3,0.45,0.05,0.2,0.1169873,0.87222224,0.23879056,0.05,-0.05,0.17291053,0.63342077,-0.002076853,-0.05,0.1906086,0.12115881,0.059848294,0.9489264,0.4405598
2489,0.8644954,0.24015138,0.43,-0.07,0.41487232,0.023961939,0.8922222,-0.02280236,-0.07,0.07,0.09359882,0.24418679,-0.07,0.07,0.07104932,0.24324355,-0.07,0.92894447,0.56297934
2490,0.9535335,0.22496471,0.48512852,-0.048945453,0.5475922,-0.042563844,0.7402487,-0.00094925053,0.006379541,0.05,-0.0075795026,0.036388904,-0.05,0.05,0.05,0.2829287,-0.05,0.8035138,0.5116284
2491,0.9419423,0.26815894,0.45,-0.0062562265,0.6665186,0.06703709,0.8055555,-0.05,0.05,0.065732546,0.05,0.05,-0.05,-0.05,0.05,0.24512908,-0.05,0.37485653,0.3299857
2492,0.906003,0.2886669,0.52038157,-0.035062462,0.7784469,0.059205025,0.9388889,0.05,-0.05,-0.00083579123,-0.05,-0.05,0.05,-0.04685205,-0.05,0.104207516,0.05,0.051322244,0.40801677
2493,0.9727225,0.25871623,0.46995762,0.010282639,0.8035534,0.09644662,0.9722222,0.05,-0.05,0.07782695,-0.05,-0.05,0.05,-0.018372225,-0.05,0.10120092,0.05,0.05,0.53496164
2494,0.90971005,0.2428866,0.5056407,0.024988648,0.9191279,0.21606807,1.0166667,-0.05,-0.05,0.13190757,-0.05,-0.05,0.05,-0.04475341,-0.05,0.2167542,-0.05,0.05,0.54072994
2495,0.9141455,0.2,0.45,0.030933624,0.9744932,0.32059047,0.9722222,0.05,-0.05,0.3420354,0.05,-0.05,-0.05,0.057345226,-0.05,0.08726998,0.05,0.05,0.43053898
2496,0.9330127,0.25,0.5,0.0,1.0,0.5,0.31111112,0.0,0.0,0.2851524,0.0,0.0,0.0,0.0,0.0,0.1444956,0.0,0.0,0.48303646
2497,0.9330127,0.25,0.8535534,0.14644662,0.9829629,0.62940955,0.75555557,0.0,0.015732547,0.22222222,0.0,0.0,0.0,0.003147954,0.0,0.14509693,0.0,0.0,0.4832443
2498,0.9330127,0.25,0.8535534,0.14644662,0.9330127,0.75,0.9222222,0.0,0.04916421,0.34611604,0.0,0.0,0.003147954,0.15739769,0.0,0.14755373,0.0,0.0,0.48409346
2499,0.9330127,0.25,0.8535534,0.14644662,0.8535534,0.8535534,0.82222223,0.0,0.12782694,0.15437561,0.0,0.0,0.0010493179,0.015739769,0.0,0.147809,0.0,0.0,0.4841817
2500,0.9330127,0.25,0.8535534,0.14644662,0.75,0.9330127,0.82222223,0.0,0.18190756,0.12291052,0.0,0.0,0.00524659,0.14060861,0.0,0.14877601,0.0,0.0,0.48451594
2501,0.9330127,0.25,0.8535534,0.14644662,0.62940955,0.9829629,0.53333336,0.0,0.2920354,0.02359882,0.0,0.0,0.0073452257,0.0010493179,0.0,0.14900918,0.0,0.0,0.48459652
2502,0.9330127,0.25,0.8535534,0.14644662,0.5,1.0,0.46666667,0.0,0.2851524,0.0,0.0,0.0,0.0,0.0,0.0,0.11665334,0.0,0.0,0.47341302
2503,0.92773914,0.2,0.8699335,0.17321172,0.32059047,1.0042917,0.49444446,0.065732546,0.17222223,0.05,0.07654867,-0.05,0.053147953,0.008897224,0.07906611,0.09622593,0.41635978,0.05,0.36797488
2504,0.9164626,0.26538613,0.8835534,0.14190707,0.22143029,0.9630127,0.4188889,0.01916421,0.37611604,-0.03,0.11454277,0.033147953,0.12739769,-0.03,0.62391394,0.1843965,0.5542142,0.23410931,0.5055171
2505,0.9300798,0.25554428,0.85513926,0.1458099,0.15319163,0.8443626,0.32333335,0.13782695,0.16437562,0.01,0.34136677,-0.008950682,0.025739769,0.01,0.81161594,0.1440799,0.7255042,0.01,0.26964885
2506,0.94657654,0.22,0.8287546,0.14347577,0.089293584,0.78,0.3077778,0.15190756,0.101475984,-0.03,0.51574236,-0.02475341,0.17060861,-0.03,0.93766,0.14541811,0.8060253,0.2941093,0.4184063
2507,0.93591684,0.23541595,0.8722886,0.16602579,0.029459652,0.6291112,0.21444444,0.3220354,-0.0064011794,0.03,0.55800396,0.037345223,-0.028950682,0.03,0.9785834,0.18046461,0.7326441,0.6373729,0.49896887
2508,0.9611743,0.2247998,0.8501579,0.14269057,-0.0010233638,0.47,0.46333334,0.2551524,-0.03,-0.03,0.6583186,-0.03,-0.03,-0.03,0.9901259,0.22350919,0.64603347,0.94159156,0.53637207
2509,0.95914733,0.2759317,0.8722481,0.13751654,0.029848501,0.37767783,0.5744444,0.19222222,-0.03,-0.03,0.57275325,0.033147953,-0.03,-0.03,0.97963274,0.20006269,0.5284598,0.9665015,0.43069226
2510,0.904002,0.24506304,0.82355344,0.1393963,0.060843017,0.22,0.61888885,0.37611604,0.03,0.03,0.5462242,0.12739769,0.03,-0.03,0.8860546,0.20344165,0.39460844,1.0287172,0.41922632
2511,0.89916414,0.2,0.9035534,0.18172672,0.19644661,0.17889977,0.6166667,0.104375616,0.05,-0.05,0.42561457,0.065739766,0.05,-0.05,0.89679956,0.21576561,0.086227015,0.9489143,0.5506079
2512,0.90124977,0.2,0.813997,0.19644661,0.2,0.11058905,0.7166667,0.07291052,0.05,-0.05,0.2486234,0.1906086,0.05,-0.05,0.73730326,0.12424493,-0.043226518,0.9489318,0.54211134
2513,0.88562614,0.26142678,0.8807594,0.09644662,0.3584823,0.0064268,0.70555556,-0.02640118,-0.05,0.05,0.09523107,-0.048950683,-0.05,0.05,0.31547746,0.3311692,-0.05,0.94893336,0.58027697
2514,0.9233356,0.2688209,0.8387979,0.17351812,0.49951416,0.020662894,0.33666667,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.03,-0.03,0.31808063,-0.03,0.7937681,0.51067984
2515,0.95476377,0.22,0.8755254,0.116446614,0.64550066,0.047037087,0.4188889,0.03,0.03,0.022700528,0.03,0.03,0.03,0.09906611,-0.03,0.22856694,0.03,0.6281014,0.42549098
2516,0.92768955,0.23235145,0.83576345,0.14909196,0.729247,0.046607006,0.31444445,0.03,0.03,0.17454277,-0.03,0.03,0.03,0.62391394,-0.03,0.22224942,0.03,1.0013875,0.620854
2517,0.92935556,0.25341475,0.8765564,0.12725976,0.83993167,0.16441305,0.29666668,0.03,0.03,0.30136678,-0.03,-0.03,0.03,0.79161596,-0.03,0.18638138,0.03,1.0264796,0.48685518
2518,0.9259842,0.24501066,0.8662608,0.117544875,0.93719304,0.24744563,0.32555556,0.03,0.03,0.51574236,0.03,0.03,0.03,0.87766004,0.03,0.15020655,0.03,1.0287117,0.4661777
2519,0.9495591,0.24118978,0.8581971,0.16474551,0.97001255,0.355994,0.28111112,0.03,0.03,0.6180039,0.03,0.03,0.03,0.91858345,0.03,0.23257247,0.03,1.0289102,0.49391958
2520,0.9551756,0.26128078,0.85200894,0.17324385,1.0190403,0.50187737,0.58555555,-0.03,-0.03,0.59831864,-0.03,-0.03,-0.03,0.9901259,-0.03,0.1839903,-0.03,0.96892786,0.5163245
2521,0.92301273,0.2512584,0.8590305,0.8600646,0.9796225,0.6264359,0.33222222,-0.01,0.016548673,0.6127532,0.01,0.01,0.11906611,0.9396328,0.01,0.1393675,-0.01,0.81374353,0.4427293
2522,0.9437075,0.22417562,0.8835534,0.84879935,0.90301275,0.78,0.49222222,0.03,0.17454277,0.5462242,-0.03,0.03,0.563914,0.92356163,-0.03,0.17669472,-0.03,0.7183435,0.47361267
2523,0.9328875,0.2418829,0.85082436,0.8586143,0.8569347,0.8500738,0.6172159,0.01,0.3213668,0.36561456,-0.01,0.01,0.8316159,0.83679956,-0.01,0.20796633,-0.01,0.9841946,0.61269337
2524,0.91713125,0.23413748,0.90074146,0.8184016,0.77785116,0.8910191,0.697785,-0.027310994,0.43574238,0.2486234,-0.05,-0.05,0.85766,0.6961423,-0.05,0.22335154,-0.05,1.0467265,0.5510669
2525,0.94495404,0.24807884,0.88075864,0.83429354,0.6419627,0.9880359,0.49222222,0.03,0.55800396,0.07523107,-0.03,0.03,0.91858345,0.29547745,-0.03,0.17180808,0.03,1.0287308,0.45282418
2526,0.93929225,0.24941882,0.8490374,0.84721774,0.50783753,0.9958212,0.64555556,0.01,0.6183186,0.01,-0.01,-0.01,0.9701259,0.01,-0.01,0.09313717,0.01,1.0089091,0.45880505
2527,0.95097584,0.2640672,0.8625977,0.83781636,0.3933485,0.9626647,0.6855555,-0.0034513269,0.57275325,-0.03,0.04671583,0.09906611,0.9196328,-0.03,0.03839454,0.16625632,0.32489553,0.96892494,0.4465893
2528,0.94006264,0.29743198,0.87846684,0.83595765,0.29714677,0.9789057,0.4722222,0.09454277,0.4662242,0.05,0.16111112,0.54391396,0.86605453,-0.05,0.300787,0.081460506,0.51414925,0.9489263,0.32742366
2529,0.9366646,0.25587264,0.86211574,0.84407645,0.14848697,0.8574984,0.34333333,0.34136677,0.36561456,0.01,0.270236,0.81161594,0.83679956,0.01,0.49682057,0.118834324,0.6986564,1.0089265,0.34420112
2530,0.9311598,0.25329292,0.84431297,0.85979766,0.06109609,0.74344736,0.27666667,0.49574238,0.1886234,-0.01,0.4255949,0.91766,0.67730325,0.01,0.630084,0.16068609,0.75405604,1.0089265,0.34873793
2531,0.92335135,0.24765542,0.8585421,0.85625875,0.025074363,0.63584995,0.29000002,0.57800394,0.03523107,-0.01,0.5308063,0.93858343,0.25547746,0.01,0.69304305,0.18276249,0.75113076,1.0089265,0.36997986
2532,0.9154262,0.24917625,0.835614,0.82355344,0.01709082,0.47585663,0.34111112,0.59831864,0.03,0.03,0.5786725,0.93012595,0.03,-0.03,0.69526756,0.14255385,0.6835449,0.9689265,0.34259024
2533,0.93583506,0.27111128,0.82547516,0.88286865,-0.012962913,0.40059048,0.34111112,0.57275325,0.03,-0.03,0.56490654,0.9196328,0.03,-0.03,0.6858237,0.14991695,0.5123189,0.9689265,0.42808416
