,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption
1694,0.75,0.0669873,0.8535534,0.8535534,0.0669873,0.25,0.73333335,0.6253687,0.0,0.0,0.6145526,0.7429171,0.0,0.0,0.75236094,0.30756092,0.588389,0.99051464,0.4659749
1695,0.75,0.0669873,0.8535534,0.8535534,0.14644662,0.14644662,0.73333335,0.48279253,0.0,0.0,0.43952802,0.6012592,0.0,0.0,0.52990556,0.28945756,0.41215062,0.9984824,0.4621238
1696,0.75,0.0669873,0.8535534,0.8535534,0.25,0.0669873,0.7888889,0.3402163,0.0,0.0,0.2792527,0.6673662,0.0,0.0,0.42287514,0.26107532,0.1789932,0.99919116,0.4915051
1697,0.75,0.0669873,0.8535534,0.8535534,0.37059048,0.017037086,0.85555553,0.112094395,0.0,0.0,0.08259587,0.16684155,0.0,0.0,0.031479537,0.33523872,0.032859206,0.99925417,0.54309845
1698,0.75,0.0669873,0.8535534,0.8535534,0.5,0.0,0.85555553,0.0147492625,0.0,0.0,0.0019665684,0.022035677,0.0,0.0,0.0010493179,0.245846,0.0,0.86385417,0.47788337
1699,0.75,0.0669873,0.8535534,0.8535534,0.62940955,0.017037086,0.85555553,0.0,0.0,0.026548672,0.0,0.0,0.0,0.0020986358,0.0,0.18803844,0.0,0.90131485,0.5114812
1700,0.75,0.0669873,0.8535534,0.8535534,0.75,0.0669873,0.82222223,0.0,0.0,0.10619469,0.0,0.0,0.0,0.01049318,0.0,0.2809998,0.0,0.93877554,0.5436125
1701,0.75,0.0669873,0.8535534,0.8535534,0.8535534,0.14644662,0.8888889,0.0,0.0,0.39921337,0.0,0.0,0.0,0.5424974,0.0,0.1920145,0.0,0.7131089,0.43248773
1702,0.75,0.0669873,0.8535534,0.8535534,0.9330127,0.25,0.8888889,0.0,0.0,0.53294003,0.0,0.0,0.0,0.58342075,0.0,0.18505637,0.0,0.48744226,0.43008274
1703,0.75,0.0669873,0.8535534,0.8535534,0.9829629,0.37059048,0.8888889,0.0,0.0,0.6961652,0.0,0.0,0.0,0.82056665,0.0,0.13522303,0.0,0.2617756,0.4128583
1704,0.75,0.0669873,0.8535534,0.8535534,1.0,0.5,0.8888889,0.0,0.0,0.7502458,0.0,0.0,0.0,0.85624343,0.0,0.14226583,0.0,0.00014519943,0.40457618
1705,0.75,0.0669873,0.5,1.0,0.9829629,0.62940955,0.85555553,0.0,0.026548672,0.6922321,0.0,0.0,0.0020986358,0.76285416,0.0,0.1758697,0.0,0.0,0.49383754
1706,0.75,0.0669873,0.5,1.0,0.9330127,0.75,0.8888889,0.0,0.10619469,0.6145526,0.0,0.0,0.01049318,0.75236094,0.0,0.12704019,0.0,0.0,0.47700316
1707,0.75,0.0669873,0.5,1.0,0.8535534,0.8535534,0.82222223,0.0,0.39921337,0.43952802,0.0,0.0,0.5424974,0.52990556,0.0,0.19665077,0.0,0.0,0.5010634
1708,0.75,0.0669873,0.5,1.0,0.75,0.9330127,0.82222223,0.0,0.53294003,0.2792527,0.0,0.0,0.58342075,0.42287514,0.0,0.20956072,0.0,0.0,0.5055256
1709,0.75,0.0669873,0.5,1.0,0.62940955,0.9829629,0.82222223,0.0,0.6961652,0.08259587,0.0,0.0,0.82056665,0.031479537,0.0,0.16724262,0.0,0.0,0.49089876
1710,0.75,0.0669873,0.5,1.0,0.5,1.0,0.82222223,0.0,0.7502458,0.0019665684,0.0009832842,0.0,0.85624343,0.0010493179,0.0,0.17724416,0.0,0.0,0.49435568
1711,0.75,0.0669873,0.5,1.0,0.37059048,0.9829629,0.7888889,0.026548672,0.6922321,0.0,0.039331365,0.0020986358,0.76285416,0.0,0.0010493179,0.1606993,0.16071759,0.0,0.45983303
1712,0.75,0.0669873,0.5,1.0,0.25,0.9330127,0.75555557,0.10619469,0.6145526,0.0,0.11012783,0.01049318,0.75236094,0.0,0.006295908,0.146572,0.42467993,0.0,0.40764225
1713,0.75,0.0669873,0.5,1.0,0.14644662,0.8535534,0.75555557,0.39921337,0.43952802,0.0,0.19960669,0.5424974,0.52990556,0.0,0.0,0.14808634,0.61395407,0.2641093,0.46800607
1714,0.75,0.0669873,0.5,1.0,0.0669873,0.75,0.64444447,0.53294003,0.2792527,0.0,0.5132743,0.58342075,0.42287514,0.0,0.42917103,0.18645045,0.7376754,0.5282186,0.4590927
1715,0.75,0.0669873,0.5,1.0,0.017037086,0.62940955,0.6666667,0.6961652,0.08259587,0.0,0.6283186,0.82056665,0.031479537,0.0,0.55718786,0.12976453,0.7956547,0.71552193,0.4023193
1716,0.75,0.0669873,0.5,1.0,0.0,0.5,0.7,0.7502458,0.0019665684,0.0,0.6922321,0.85624343,0.0010493179,0.0,0.65687305,0.17728342,0.79293305,0.9757273,0.4446853
1717,0.75,0.0669873,0.5,1.0,0.017037086,0.37059048,0.6666667,0.6922321,0.0,0.0,0.67354965,0.76285416,0.0,0.0,0.64533055,0.28819108,0.7248148,0.9971572,0.41046345
1718,0.75,0.0669873,0.5,1.0,0.0669873,0.25,0.7,0.6145526,0.0,0.0,0.5850541,0.75236094,0.0,0.0,0.6023085,0.35619655,0.60154307,0.99906343,0.44908088
1719,0.75,0.0669873,0.5,1.0,0.14644662,0.14644662,0.75555557,0.43952802,0.0,0.0,0.41986233,0.52990556,0.0,0.0,0.409234,0.26357877,0.4122074,0.999233,0.45038053
1720,0.75,0.0669873,0.5,1.0,0.25,0.0669873,0.75555557,0.2792527,0.0,0.0,0.22517207,0.42287514,0.0,0.0,0.11437566,0.27278507,0.1963553,0.9992481,0.49219275
1721,0.75,0.0669873,0.5,1.0,0.37059048,0.017037086,0.82222223,0.08259587,0.0,0.0,0.07177974,0.031479537,0.0,0.0,0.06505771,0.21115606,0.035879113,0.99924946,0.49964717
1722,0.75,0.0669873,0.5,1.0,0.5,0.0,0.85555553,0.0019665684,0.0,0.0009832842,0.015732547,0.0010493179,0.0,0.0,0.01049318,0.22022001,0.0,0.9992496,0.50920993
1723,0.75,0.0669873,0.5,1.0,0.62940955,0.017037086,0.85555553,0.0,0.0,0.039331365,0.0,0.0,0.0,0.0010493179,0.0,0.20199639,0.0,0.9992496,0.50291103
1724,0.75,0.0669873,0.5,1.0,0.75,0.0669873,0.85555553,0.0,0.0,0.11012783,0.0,0.0,0.0,0.006295908,0.0,0.17171939,0.0,0.9992496,0.4924461
1725,0.75,0.0669873,0.5,1.0,0.8535534,0.14644662,0.85555553,0.0,0.0,0.19960669,0.0,0.0,0.0,0.0,0.0,0.3321585,0.0,0.9992496,0.5479004
1726,0.75,0.0669873,0.5,1.0,0.9330127,0.25,0.85555553,0.0,0.0,0.5132743,0.0,0.0,0.0,0.42917103,0.0,0.13739023,0.0,0.82516885,0.42891702
1727,0.75,0.0669873,0.5,1.0,0.9829629,0.37059048,0.85555553,0.0,0.0,0.6283186,0.0,0.0,0.0,0.55718786,0.0,0.13858797,0.0,0.9837632,0.5377024
1728,0.75,0.0669873,0.5,1.0,1.0,0.5,0.82222223,0.0,0.0009832842,0.6922321,0.0,0.0,0.0,0.65687305,0.0,0.13916965,0.0,0.99787045,0.48623985
1729,0.75,0.0669873,0.14644662,0.8535534,0.9829629,0.62940955,0.8888889,0.0,0.039331365,0.67354965,0.0,0.0,0.0010493179,0.64533055,0.0,0.14022502,0.0,0.9991253,0.48200905
1730,0.75,0.0669873,0.14644662,0.8535534,0.9330127,0.75,0.8888889,0.0,0.11012783,0.5850541,0.0,0.0,0.006295908,0.6023085,0.0,0.169643,0.0,0.8637253,0.45154452
1731,0.75,0.0669873,0.14644662,0.8535534,0.8535534,0.8535534,0.8888889,0.0,0.19960669,0.41986233,0.0,0.0,0.0,0.409234,0.0,0.19486645,0.0,0.7283253,0.46026275
1732,0.75,0.0669873,0.14644662,0.8535534,0.75,0.9330127,0.8888889,0.0,0.5132743,0.22517207,0.0,0.0,0.42917103,0.11437566,0.0,0.19037499,0.0,0.97636056,0.58714885
1733,0.75,0.0669873,0.14644662,0.8535534,0.62940955,0.9829629,0.9222222,0.0,0.6283186,0.07177974,0.0,0.0,0.55718786,0.06505771,0.0,0.14333715,0.0,0.84096056,0.44245213
1734,0.75,0.0669873,0.14644662,0.8535534,0.5,1.0,0.8888889,0.0009832842,0.6922321,0.015732547,0.0,0.0,0.65687305,0.01049318,0.0,0.14464532,0.0,0.70556056,0.4429043
1735,0.75,0.0669873,0.14644662,0.8535534,0.37059048,0.9829629,0.85555553,0.039331365,0.67354965,0.0,0.0186824,0.0010493179,0.64533055,0.0,0.0,0.14476804,0.038023334,0.57016057,0.4361321
1736,0.75,0.0669873,0.14644662,0.8535534,0.25,0.9330127,0.85555553,0.11012783,0.5850541,0.0,0.08652901,0.006295908,0.6023085,0.0,0.05141658,0.17007495,0.10537003,0.43476057,0.4328092
1737,0.75,0.0669873,0.14644662,0.8535534,0.14644662,0.8535534,0.82222223,0.19960669,0.41986233,0.0,0.179941,0.0,0.409234,0.0,0.009443861,0.17383504,0.19127636,0.29936057,0.41871256
1738,0.75,0.0669873,0.14644662,0.8535534,0.0669873,0.75,0.7,0.5132743,0.22517207,0.0,0.4582104,0.42917103,0.11437566,0.0,0.20566632,0.1519446,0.29467732,0.5634699,0.52656096
1739,0.75,0.0669873,0.14644662,0.8535534,0.017037086,0.62940955,0.73333335,0.6283186,0.07177974,0.0,0.46312684,0.55718786,0.06505771,0.0,0.23924449,0.15037626,0.27711168,0.7507732,0.50237775
1740,0.75,0.0669873,0.14644662,0.8535534,0.0,0.5,0.75555557,0.6922321,0.015732547,0.0,0.39528024,0.65687305,0.01049318,0.0,0.11647429,0.15450203,0.7184957,0.97756696,0.43866482
1741,0.75,0.0669873,0.14644662,0.8535534,0.017037086,0.37059048,0.67777777,0.67354965,0.0,0.0,0.37168142,0.64533055,0.0,0.0,0.13536201,0.15832102,0.72853994,0.99731064,0.3643045
1742,0.75,0.0669873,0.14644662,0.8535534,0.0669873,0.25,0.7,0.5850541,0.0,0.0,0.57620454,0.6023085,0.0,0.0,0.50052464,0.1491589,0.59100175,0.9990668,0.37935585
1743,0.75,0.0669873,0.14644662,0.8535534,0.14644662,0.14644662,0.75555557,0.41986233,0.0,0.0,0.35299903,0.409234,0.0,0.0,0.25813222,0.19475602,0.40247557,0.99922305,0.42833197
1744,0.75,0.0669873,0.14644662,0.8535534,0.25,0.0669873,0.75555557,0.22517207,0.0,0.0,0.2045231,0.11437566,0.0,0.0,0.18363065,0.28019235,0.1918633,0.99923694,0.49555764
1745,0.75,0.0669873,0.14644662,0.8535534,0.37059048,0.017037086,0.85555553,0.07177974,0.0,0.0,0.084562436,0.06505771,0.0,0.0,0.028331585,0.23526278,0.03683525,0.86383694,0.46762368
1746,0.75,0.0669873,0.14644662,0.8535534,0.5,0.0,0.85555553,0.015732547,0.0,0.0,0.0068829893,0.01049318,0.0,0.0,0.0,0.24643505,0.0,0.9871929,0.56237864
1747,0.75,0.0669873,0.14644662,0.8535534,0.62940955,0.017037086,0.85555553,0.0,0.0,0.0186824,0.0,0.0,0.0,0.0,0.0,0.2804672,0.0,0.9981656,0.53395724
1748,0.75,0.0669873,0.14644662,0.8535534,0.75,0.0669873,0.85555553,0.0,0.0,0.08652901,0.0,0.0,0.0,0.05141658,0.0,0.21620958,0.0,0.82036674,0.4550567
1749,0.75,0.0669873,0.14644662,0.8535534,0.8535534,0.14644662,0.85555553,0.0,0.0,0.179941,0.0,0.0,0.0,0.009443861,0.0,0.23567757,0.0,0.68496674,0.47436875
1750,0.75,0.0669873,0.14644662,0.8535534,0.9330127,0.25,0.85555553,0.0,0.0,0.4582104,0.0,0.0,0.0,0.20566632,0.0,0.3625337,0.0,0.54956675,0.51821536
1751,0.75,0.0669873,0.14644662,0.8535534,0.9829629,0.37059048,0.82222223,0.0,0.0,0.46312684,0.0,0.0,0.0,0.23924449,0.0,0.1818289,0.0,0.5044334,0.48254573
1752,0.75,0.0669873,0.14644662,0.8535534,1.0,0.5,0.85555553,0.0,0.0,0.39528024,0.0,0.0,0.0,0.11647429,0.0,0.1758292,0.0,0.45930007,0.48047197
1753,0.75,0.0669873,0.0,0.5,0.9829629,0.62940955,0.7888889,0.0,0.0186824,0.37168142,0.0,0.0,0.0,0.13536201,0.0,0.15992618,0.0,0.41416675,0.47497526
1754,0.75,0.0669873,0.0,0.5,0.9330127,0.75,0.7888889,0.0,0.08652901,0.57620454,0.0,0.0,0.05141658,0.50052464,0.0,0.15643853,0.0,0.27876675,0.4469805
1755,0.75,0.0669873,0.0,0.5,0.8535534,0.8535534,0.75555557,0.0,0.179941,0.35299903,0.0,0.0,0.009443861,0.25813222,0.0,0.2367575,0.0,0.00073413656,0.43219373
1756,0.75,0.0669873,0.0,0.5,0.75,0.9330127,0.7222222,0.0,0.4582104,0.2045231,0.0,0.0,0.20566632,0.18363065,0.0,0.19165616,0.0,0.0,0.49911916
1757,0.75,0.0669873,0.0,0.5,0.62940955,0.9829629,0.75555557,0.0,0.46312684,0.084562436,0.0,0.0,0.23924449,0.028331585,0.0,0.14703833,0.0,0.0,0.48391533
1758,0.75,0.0669873,0.0,0.5,0.5,1.0,0.7222222,0.0,0.39528024,0.0068829893,0.0,0.0,0.11647429,0.0,0.0,0.15975928,0.0,0.0,0.48831218
1759,0.75,0.0669873,0.0,0.5,0.37059048,0.9829629,0.7,0.0186824,0.37168142,0.0,0.040314652,0.0,0.13536201,0.0,0.0010493179,0.16357335,0.1385653,0.0,0.46479657
1760,0.75,0.0669873,0.0,0.5,0.25,0.9330127,0.64444447,0.08652901,0.57620454,0.0,0.12782694,0.05141658,0.50052464,0.0,0.009443861,0.13901992,0.40169454,0.0,0.40915143
1761,0.75,0.0669873,0.0,0.5,0.14644662,0.8535534,0.64444447,0.179941,0.35299903,0.0,0.23107179,0.009443861,0.25813222,0.0,0.014690451,0.13779029,0.59711266,0.18730332,0.4406764
1762,0.75,0.0669873,0.0,0.5,0.0669873,0.75,0.5888889,0.4582104,0.2045231,0.0,0.22123894,0.20566632,0.18363065,0.0,0.008394543,0.13558628,0.72207415,0.45141265,0.44430804
1763,0.75,0.0669873,0.0,0.5,0.017037086,0.62940955,0.54444444,0.46312684,0.084562436,0.0,0.27630284,0.23924449,0.028331585,0.0,0.008394543,0.13476408,0.7800771,0.715522,0.43362847
1764,0.75,0.0669873,0.0,0.5,0.0,0.5,0.64444447,0.39528024,0.0068829893,0.0,0.32350048,0.11647429,0.0,0.0,0.003147954,0.1348107,0.7603768,0.9757058,0.4358324
1765,0.75,0.0669873,0.0,0.5,0.017037086,0.37059048,0.6666667,0.37168142,0.0,0.0,0.37463126,0.13536201,0.0,0.0,0.0020986358,0.14478277,0.6793411,0.9971347,0.36904523
1766,0.75,0.0669873,0.0,0.5,0.0669873,0.25,0.7,0.57620454,0.0,0.0,0.28810227,0.50052464,0.0,0.0,0.003147954,0.17660847,0.54867584,0.99904084,0.39648288
1767,0.75,0.0669873,0.0,0.5,0.14644662,0.14644662,0.64444447,0.35299903,0.0,0.0,0.46902654,0.25813222,0.0,0.0,0.6306401,0.21244214,0.3279909,0.9992104,0.44779906
1768,0.75,0.0669873,0.0,0.5,0.25,0.0669873,0.7,0.2045231,0.0,0.0,0.25762045,0.18363065,0.0,0.0,0.41762853,0.26145574,0.17594017,0.9992255,0.4919357
1769,0.75,0.0669873,0.0,0.5,0.37059048,0.017037086,0.75555557,0.084562436,0.0,0.0,0.07767945,0.028331585,0.0,0.0,0.040923398,0.24518578,0.05170284,0.9992268,0.50857323
1770,0.75,0.0669873,0.0,0.5,0.5,0.0,0.82222223,0.0068829893,0.0,0.0,0.0068829893,0.0,0.0,0.0,0.0,0.22048263,0.0,0.8638268,0.46911675
1771,0.75,0.0669873,0.0,0.5,0.62940955,0.017037086,0.82222223,0.0,0.0,0.040314652,0.0,0.0,0.0,0.0010493179,0.0,0.17196237,0.0,0.550148,0.39876765
1772,0.75,0.0669873,0.0,0.5,0.75,0.0669873,0.82222223,0.0,0.0,0.12782694,0.0,0.0,0.0,0.009443861,0.0,0.16792004,0.0,0.50501466,0.47773826
1773,0.75,0.0669873,0.0,0.5,0.8535534,0.14644662,0.7888889,0.0,0.0,0.23107179,0.0,0.0,0.0,0.014690451,0.0,0.12879016,0.0,0.45988134,0.46421337
1774,0.75,0.0669873,0.0,0.5,0.9330127,0.25,0.7888889,0.0,0.0,0.22123894,0.0,0.0,0.0,0.008394543,0.0,0.17420809,0.0,0.414748,0.47991166
1775,0.75,0.0669873,0.0,0.5,0.9829629,0.37059048,0.82222223,0.0,0.0,0.27630284,0.0,0.0,0.0,0.008394543,0.0,0.18088642,0.0,0.3696147,0.48221996
1776,0.75,0.0669873,0.0,0.5,1.0,0.5,0.82222223,0.0,0.0,0.32350048,0.0,0.0,0.0,0.003147954,0.0,0.14745066,0.0,0.2342147,0.44387394
1777,0.75,0.0669873,0.14644662,0.14644662,0.9829629,0.62940955,0.7888889,0.0,0.040314652,0.37463126,0.0,0.0,0.0010493179,0.0020986358,0.0,0.15290424,0.0,0.0988147,0.4457589
1778,0.75,0.0669873,0.14644662,0.14644662,0.9330127,0.75,0.7888889,0.0,0.12782694,0.28810227,0.0,0.0,0.009443861,0.003147954,0.0,0.15427868,0.0,0.053681374,0.47302324
1779,0.75,0.0669873,0.14644662,0.14644662,0.8535534,0.8535534,0.75555557,0.0,0.23107179,0.46902654,0.0,0.0,0.014690451,0.6306401,0.0,0.20056304,0.0,0.008548043,0.489021
1780,0.75,0.0669873,0.14644662,0.14644662,0.75,0.9330127,0.75555557,0.0,0.22123894,0.25762045,0.0,0.0,0.008394543,0.41762853,0.0,0.21171074,0.0,0.0,0.50373185
1781,0.75,0.0669873,0.14644662,0.14644662,0.62940955,0.9829629,0.7888889,0.0,0.27630284,0.07767945,0.0,0.0,0.008394543,0.040923398,0.0,0.17818417,0.0,0.0,0.49468058
1782,0.75,0.0669873,0.14644662,0.14644662,0.5,1.0,0.7888889,0.0,0.32350048,0.0068829893,0.0,0.0,0.003147954,0.0,0.0,0.15618818,0.0,0.0,0.4870779
1783,0.75,0.0669873,0.14644662,0.14644662,0.37059048,0.9829629,0.7888889,0.040314652,0.37463126,0.0,0.009832841,0.0010493179,0.0020986358,0.0,0.0,0.14291255,0.100754976,0.0,0.4644318
1784,0.75,0.0669873,0.14644662,0.14644662,0.25,0.9330127,0.75555557,0.12782694,0.28810227,0.0,0.09144543,0.009443861,0.003147954,0.0,0.0073452257,0.14173935,0.3809339,0.0,0.41381213
1785,0.75,0.0669873,0.14644662,0.14644662,0.14644662,0.8535534,0.7,0.23107179,0.46902654,0.0,0.24582104,0.014690451,0.6306401,0.0,0.00524659,0.14221305,0.58378345,0.0,0.37762082
1786,0.75,0.0669873,0.14644662,0.14644662,0.0669873,0.75,0.64444447,0.22123894,0.25762045,0.0,0.23303835,0.008394543,0.41762853,0.0,0.0010493179,0.14512147,0.7095543,0.18730332,0.42305836
1787,0.75,0.0669873,0.14644662,0.14644662,0.017037086,0.62940955,0.62222224,0.27630284,0.07767945,0.0,0.3549656,0.008394543,0.040923398,0.0,0.084994756,0.18212342,0.76993346,0.37460664,0.42502648
1788,0.75,0.0669873,0.14644662,0.14644662,0.0,0.5,0.64444447,0.32350048,0.0068829893,0.0,0.71484756,0.003147954,0.0,0.0,0.8058762,0.1989088,0.7617352,0.638716,0.45908678
1789,0.75,0.0669873,0.14644662,0.14644662,0.017037086,0.37059048,0.64444447,0.37463126,0.0,0.0,0.6951819,0.0020986358,0.0,0.0,0.8426023,0.17277966,0.69115096,0.97269285,0.4863798
1790,0.75,0.0669873,0.14644662,0.14644662,0.0669873,0.25,0.64444447,0.28810227,0.0,0.0,0.64700097,0.003147954,0.0,0.0,0.9296957,0.19458666,0.5636002,0.9968576,0.407981
1791,0.75,0.0669873,0.14644662,0.14644662,0.14644662,0.14644662,0.6666667,0.46902654,0.0,0.0,0.48082596,0.6306401,0.0,0.0,0.8037775,0.18136992,0.3772087,0.99900705,0.4289463
1792,0.75,0.0669873,0.14644662,0.14644662,0.25,0.0669873,0.7,0.25762045,0.0,0.0,0.29596853,0.41762853,0.0,0.0,0.65477437,0.24616261,0.17433082,0.99919826,0.4870012
1793,0.75,0.0669873,0.14644662,0.14644662,0.37059048,0.017037086,0.75555557,0.07767945,0.0,0.0,0.11012783,0.040923398,0.0,0.0,0.4375656,0.20872378,0.03195986,0.9992153,0.4995145
1794,0.75,0.0669873,0.14644662,0.14644662,0.5,0.0,0.82222223,0.0068829893,0.0,0.0,0.013765979,0.0,0.0,0.0,0.04197272,0.19585557,0.0,0.9992168,0.50078905
1795,0.75,0.0669873,0.14644662,0.14644662,0.62940955,0.017037086,0.7888889,0.0,0.0,0.009832841,0.0,0.0,0.0,0.0,0.0,0.1735577,0.0,0.9992169,0.49308154
1796,0.75,0.0669873,0.14644662,0.14644662,0.75,0.0669873,0.7888889,0.0,0.0,0.09144543,0.0,0.0,0.0,0.0073452257,0.0,0.17050202,0.0,0.8638169,0.4518414
1797,0.75,0.0669873,0.14644662,0.14644662,0.8535534,0.14644662,0.7888889,0.0,0.0,0.24582104,0.0,0.0,0.0,0.00524659,0.0,0.17771783,0.0,0.98717165,0.5386268
1798,0.75,0.0669873,0.14644662,0.14644662,0.9330127,0.25,0.7888889,0.0,0.0,0.23303835,0.0,0.0,0.0,0.0010493179,0.0,0.1981823,0.0,0.9420383,0.48819813
1799,0.75,0.0669873,0.14644662,0.14644662,0.9829629,0.37059048,0.82222223,0.0,0.0,0.3549656,0.0,0.0,0.0,0.084994756,0.0,0.15761663,0.0,0.9941292,0.5061975
1800,0.75,0.0669873,0.14644662,0.14644662,1.0,0.5,0.9222222,0.0,0.0,0.71484756,0.0,0.0,0.0,0.8058762,0.0,0.1452945,0.0,0.9987627,0.48496938
1801,0.75,0.0669873,0.5,0.0,0.9829629,0.62940955,0.82222223,0.0,0.009832841,0.6951819,0.0,0.0,0.0,0.8426023,0.0,0.14987065,0.0,0.9536294,0.47149965
1802,0.75,0.0669873,0.5,0.0,0.9330127,0.75,0.85555553,0.0,0.09144543,0.64700097,0.0,0.0,0.0073452257,0.9296957,0.0,0.15285026,0.0,0.6260046,0.38781962
1803,0.75,0.0669873,0.5,0.0,0.8535534,0.8535534,0.85555553,0.0,0.24582104,0.48082596,0.0,0.0,0.00524659,0.8037775,0.0,0.155177,0.0,0.97232527,0.60830396
1804,0.75,0.0669873,0.5,0.0,0.75,0.9330127,0.8888889,0.0,0.23303835,0.29596853,0.0,0.0,0.0010493179,0.65477437,0.0,0.15500027,0.0,0.99681985,0.4954257
1805,0.75,0.0669873,0.5,0.0,0.62940955,0.9829629,0.9222222,0.0,0.3549656,0.11012783,0.0,0.0,0.084994756,0.4375656,0.0,0.15495364,0.0,0.99899864,0.48743024
1806,0.75,0.0669873,0.5,0.0,0.5,1.0,0.85555553,0.0,0.71484756,0.013765979,0.0,0.0,0.8058762,0.04197272,0.0,0.15258028,0.0,0.9991925,0.48590016
1807,0.75,0.0669873,0.5,0.0,0.37059048,0.9829629,0.7888889,0.009832841,0.6951819,0.0,0.058013767,0.0,0.8426023,0.0,0.3084995,0.15057015,0.11513502,0.9992097,0.46450752
1808,0.75,0.0669873,0.5,0.0,0.25,0.9330127,0.7,0.09144543,0.64700097,0.0,0.23205507,0.0073452257,0.9296957,0.0,0.66631687,0.15181941,0.37390482,0.99921125,0.41855654
1809,0.75,0.0669873,0.5,0.0,0.14644662,0.8535534,0.6666667,0.24582104,0.48082596,0.0,0.43952802,0.00524659,0.8037775,0.0,0.8478489,0.15275453,0.5755568,0.9992114,0.38273883
1810,0.75,0.0669873,0.5,0.0,0.0669873,0.75,0.64444447,0.23303835,0.29596853,0.0,0.5998033,0.0010493179,0.65477437,0.0,0.9171039,0.14224495,0.7078834,0.9992114,0.35539043
1811,0.75,0.0669873,0.5,0.0,0.017037086,0.62940955,0.62222224,0.3549656,0.11012783,0.0,0.71189773,0.084994756,0.4375656,0.0,0.9580273,0.19271399,0.76546043,0.9992114,0.36251554
1812,0.75,0.0669873,0.5,0.0,0.0,0.5,0.62222224,0.71484756,0.013765979,0.0,0.70599806,0.8058762,0.04197272,0.0,0.884575,0.260447,0.7607791,0.9992114,0.3867658
1813,0.75,0.0669873,0.5,0.0,0.017037086,0.37059048,0.64444447,0.6951819,0.0,0.0,0.6686332,0.8426023,0.0,0.0,0.8530955,0.17980896,0.6872411,0.9992114,0.37207362
1814,0.75,0.0669873,0.5,0.0,0.0669873,0.25,0.64444447,0.64700097,0.0,0.0,0.64208454,0.9296957,0.0,0.0,0.9286464,0.16142333,0.56200033,0.9992114,0.38816467
1815,0.75,0.0669873,0.5,0.0,0.14644662,0.14644662,0.7,0.48082596,0.0,0.0,0.4906588,0.8037775,0.0,0.0,0.8635887,0.19872226,0.37558517,0.9992114,0.43446636
1816,0.75,0.0669873,0.5,0.0,0.25,0.0669873,0.73333335,0.29596853,0.0,0.0,0.30875123,0.65477437,0.0,0.0,0.77439666,0.2985485,0.16866021,0.9992114,0.50605583
1817,0.75,0.0669873,0.5,0.0,0.37059048,0.017037086,0.82222223,0.11012783,0.0,0.0,0.109144546,0.4375656,0.0,0.0,0.5089192,0.19863391,0.030483043,0.9992114,0.49628565
1818,0.75,0.0669873,0.5,0.0,0.5,0.0,0.8888889,0.013765979,0.0,0.0,0.01179941,0.04197272,0.0,0.0,0.043022037,0.18371876,0.0,0.82499963,0.44489112
1819,0.75,0.0669873,0.5,0.0,0.62940955,0.017037086,0.8888889,0.0,0.0,0.058013767,0.0,0.0,0.0,0.3084995,0.0,0.17675573,0.0,0.42603898,0.37363514
1820,0.75,0.0669873,0.5,0.0,0.75,0.0669873,0.9222222,0.0,0.0,0.23205507,0.0,0.0,0.0,0.66631687,0.0,0.16967,0.0,0.0013861707,0.36300394
1821,0.75,0.0669873,0.5,0.0,0.8535534,0.14644662,0.9222222,0.0,0.0,0.43952802,0.0,0.0,0.0,0.8478489,0.0,0.14817469,0.0,0.0,0.4838967
1822,0.75,0.0669873,0.5,0.0,0.9330127,0.25,0.9222222,0.0,0.0,0.5998033,0.0,0.0,0.0,0.9171039,0.0,0.15976173,0.0,0.0,0.48831305
1823,0.75,0.0669873,0.5,0.0,0.9829629,0.37059048,0.9222222,0.0,0.0,0.71189773,0.0,0.0,0.0,0.9580273,0.0,0.14410536,0.0,0.0,0.48290157
1824,0.75,0.0669873,0.5,0.0,1.0,0.5,0.9222222,0.0,0.0,0.70599806,0.0,0.0,0.0,0.884575,0.0,0.1365312,0.0,0.0,0.48028362
1825,0.75,0.0669873,0.8535534,0.14644662,0.9829629,0.62940955,0.9222222,0.0,0.058013767,0.6686332,0.0,0.0,0.3084995,0.8530955,0.0,0.141597,0.0,0.0,0.48203456
1826,0.75,0.0669873,0.8535534,0.14644662,0.9330127,0.75,0.96666664,0.0,0.23205507,0.64208454,0.0,0.0,0.66631687,0.9286464,0.0,0.14639282,0.0,0.0,0.4836922
1827,0.75,0.0669873,0.8535534,0.14644662,0.8535534,0.8535534,0.9222222,0.0,0.43952802,0.4906588,0.0,0.0,0.8478489,0.8635887,0.0,0.14641246,0.0,0.0,0.483699
1828,0.75,0.0669873,0.8535534,0.14644662,0.75,0.9330127,0.96666664,0.0,0.5998033,0.30875123,0.0,0.0,0.9171039,0.77439666,0.0,0.15116902,0.0,0.0,0.48534307
